,TOWNSHIP,RANGE - FINAL,RANGE,SECTION,SECTION SN,Column4,Column5,Column6,ALIQUOT/LOT,PLSS Number,FIXED PLSS NUMBER,Does it match? (McPherson),Match to SDQQ,Column7,Column8
184,118,059,59,01,SN01,SW4SW - A,SW4SW,SWSW,ASWSW,118059SN01ASWSW,118059SN01ASWSW,118059SN01ASWSW,118059SN01ASWSW,40.00,Clark
185,119,058,58,33,SN33,"NE4, W2 - A", W2,W½,AW½,119058SN33AW½,119058SN33ANWSW,,,480.00,Clark
186,119,058,58,33,SN33,"NE4, W2 - A", W2,W½,AW½,119058SN33AW½,119058SN33ANESW,,,480.00,Clark
187,119,058,58,33,SN33,"NE4, W2 - A", W2,W½,AW½,119058SN33AW½,119058SN33ASWSW,,,480.00,Clark
188,119,058,58,33,SN33,"NE4, W2 - A", W2,W½,AW½,119058SN33AW½,119058SN33ASESW,,,480.00,Clark
189,119,058,58,33,SN33,"NE4, W2 - A", W2,W½,AW½,119058SN33AW½,119058SN33ANWNW,,,480.00,Clark
190,119,058,58,33,SN33,"NE4, W2 - A", W2,W½,AW½,119058SN33AW½,119058SN33ANENW,,,480.00,Clark
191,119,058,58,33,SN33,"NE4, W2 - A", W2,W½,AW½,119058SN33AW½,119058SN33ASWNW,,,480.00,Clark
192,119,058,58,33,SN33,"NE4, W2 - A", W2,W½,AW½,119058SN33AW½,119058SN33ASENW,,,480.00,Clark
193,119,058,58,34,SN34,"W2, W2SE, SE4SE - A",W2,W½,AW½,119058SN34AW½,119058SN34ANWSW,,,440.00,Clark
194,119,058,58,34,SN34,"W2, W2SE, SE4SE - A",W2,W½,AW½,119058SN34AW½,119058SN34ANESW,,,440.00,Clark
195,119,058,58,34,SN34,"W2, W2SE, SE4SE - A",W2,W½,AW½,119058SN34AW½,119058SN34ASWSW,,,440.00,Clark
196,119,058,58,34,SN34,"W2, W2SE, SE4SE - A",W2,W½,AW½,119058SN34AW½,119058SN34ASESW,,,440.00,Clark
197,119,058,58,34,SN34,"W2, W2SE, SE4SE - A",W2,W½,AW½,119058SN34AW½,119058SN34ANWNW,,,440.00,Clark
198,119,058,58,34,SN34,"W2, W2SE, SE4SE - A",W2,W½,AW½,119058SN34AW½,119058SN34ANENW,,,440.00,Clark
199,119,058,58,34,SN34,"W2, W2SE, SE4SE - A",W2,W½,AW½,119058SN34AW½,119058SN34ASWNW,,,440.00,Clark
200,119,058,58,34,SN34,"W2, W2SE, SE4SE - A",W2,W½,AW½,119058SN34AW½,119058SN34ASENW,,,440.00,Clark
201,119,059,59,09,SN09,"NE4NE, W2NE - A", W2NE,W½NE,AW½NE,119059SN09AW½NE,119059SN09ANWNE,,,120.00,Clark
202,119,059,59,09,SN09,"NE4NE, W2NE - A", W2NE,W½NE,AW½NE,119059SN09AW½NE,119059SN09ASWNE,,,120.00,Clark
203,118,059,59,25,SN25,W2NW - A,W2NW,W½NW,AW½NW,118059SN25AW½NW,118059SN25ANWNW,,,80.00,Clark
204,118,059,59,25,SN25,W2NW - A,W2NW,W½NW,AW½NW,118059SN25AW½NW,118059SN25ASWNW,,,80.00,Clark
205,119,058,58,34,SN34,"W2, W2SE, SE4SE - A", W2SE,W½SE,AW½SE,119058SN34AW½SE,119058SN34ANWSE,,,440.00,Clark
206,119,058,58,34,SN34,"W2, W2SE, SE4SE - A", W2SE,W½SE,AW½SE,119058SN34AW½SE,119058SN34ASWSE,,,440.00,Clark
207,119,059,59,11,SN11,W2SW -A,W2SW,W½SW,AW½SW,119059SN11AW½SW,119059SN11ANWSW,,,80.00,Clark
208,119,059,59,11,SN11,W2SW -A,W2SW,W½SW,AW½SW,119059SN11AW½SW,119059SN11ASWSW,,,80.00,Clark
209,118,055,55,08,SN08,"E2NE, SE4 - A",E2NE,E½NE,AE½NE,118055SN08AE½NE,118055SN08ANENE,,,240.00,Codington
210,118,055,55,08,SN08,"E2NE, SE4 - A",E2NE,E½NE,AE½NE,118055SN08AE½NE,118055SN08ASENE,,,240.00,Codington
211,119,053,53,30,SN30,"E2NE, E2SW - A",E2NE,E½NE,AE½NE,119053SN30AE½NE,119053SN30ANENE,,,160.00,Codington
212,119,053,53,30,SN30,"E2NE, E2SW - A",E2NE,E½NE,AE½NE,119053SN30AE½NE,119053SN30ASENE,,,160.00,Codington
213,118,055,55,07,SN07,"LOTS 1,2, E2SW - A", E2SW,E½SW,AE½SW,118055SN07AE½SW,118055SN07ANESW,,,160.16,Codington
214,118,055,55,07,SN07,"LOTS 1,2, E2SW - A", E2SW,E½SW,AE½SW,118055SN07AE½SW,118055SN07ASESW,,,160.16,Codington
215,119,053,53,30,SN30,"E2NE, E2SW - A", E2SW,E½SW,AE½SW,119053SN30AE½SW,119053SN30ANESW,,,160.00,Codington
216,119,053,53,30,SN30,"E2NE, E2SW - A", E2SW,E½SW,AE½SW,119053SN30AE½SW,119053SN30ASESW,,,160.00,Codington
217,118,055,55,07,SN07,"LOTS 1,2, E2SW - A",LOTS 1,L1,L1,118055SN07L1,118055SN07L1,118055SN07L1,118055SN07L1,160.16,Codington
218,118,055,55,18,SN18,"LOTS 1,2,3,4,5 E2NW, NE4SW, SE4 - A",LOTS 1,L1,L1,118055SN18L1,118055SN18L1,118055SN18L1,118055SN18L1,464.00,Codington
219,119,053,53,29,SN29,"LOTS 1,2 W2NW - A",LOTS 1,L1,L1,119053SN29L1,119053SN29L1,119053SN29L1,119053SN29L1,119.13,Codington
220,118,055,55,07,SN07,"LOTS 1,2, E2SW - A",2,L2,L2,118055SN07L2,118055SN07L2,118055SN07L2,118055SN07L2,160.16,Codington
221,118,055,55,18,SN18,"LOTS 1,2,3,4,5 E2NW, NE4SW, SE4 - A",2,L2,L2,118055SN18L2,118055SN18L2,118055SN18L2,118055SN18L2,464.00,Codington
222,119,053,53,29,SN29,"LOTS 1,2 W2NW - A",2 W2NW,L2W½NW,L2W½NW,119053SN29L2W½NW,119053SN29L2W½NW,,,119.13,Codington
223,118,055,55,18,SN18,"LOTS 1,2,3,4,5 E2NW, NE4SW, SE4 - A",3,L3,L3,118055SN18L3,118055SN18L3,118055SN18L3,118055SN18L3,464.00,Codington
224,118,055,55,18,SN18,"LOTS 1,2,3,4,5 E2NW, NE4SW, SE4 - A",4,L4,L4,118055SN18L4,118055SN18L4,118055SN18L4,118055SN18L4,464.00,Codington
225,118,055,55,18,SN18,"LOTS 1,2,3,4,5 E2NW, NE4SW, SE4 - A",5 E2NW,L5E½NW,L5E½NW,118055SN18L5E½NW,118055SN18L5E½NW,,,464.00,Codington
226,119,053,53,31,SN31,"NW4NE, NE4NW, SW4NW - A", NE4NW,NENW,ANENW,119053SN31ANENW,119053SN31ANENW,119053SN31ANENW,119053SN31ANENW,120.00,Codington
227,118,055,55,18,SN18,"LOTS 1,2,3,4,5 E2NW, NE4SW, SE4 - A", NE4SW,NESW,ANESW,118055SN18ANESW,118055SN18ANESW,118055SN18ANESW,118055SN18ANESW,464.00,Codington
228,119,053,53,31,SN31,"NW4NE, NE4NW, SW4NW - A",NW4NE,NWNE,ANWNE,119053SN31ANWNE,119053SN31ANWNE,119053SN31ANWNE,119053SN31ANWNE,120.00,Codington
229,118,055,55,08,SN08,"E2NE, SE4 - A", SE4,SE,ASE,118055SN08ASE,118055SN08ANWSE,,,240.00,Codington
230,118,055,55,08,SN08,"E2NE, SE4 - A", SE4,SE,ASE,118055SN08ASE,118055SN08ANESE,,,240.00,Codington
231,118,055,55,08,SN08,"E2NE, SE4 - A", SE4,SE,ASE,118055SN08ASE,118055SN08ASWSE,,,240.00,Codington
232,118,055,55,08,SN08,"E2NE, SE4 - A", SE4,SE,ASE,118055SN08ASE,118055SN08ASESE,,,240.00,Codington
233,118,055,55,18,SN18,"LOTS 1,2,3,4,5 E2NW, NE4SW, SE4 - A", SE4,SE,ASE,118055SN18ASE,118055SN18ANWSE,,,464.00,Codington
234,118,055,55,18,SN18,"LOTS 1,2,3,4,5 E2NW, NE4SW, SE4 - A", SE4,SE,ASE,118055SN18ASE,118055SN18ANESE,,,464.00,Codington
235,118,055,55,18,SN18,"LOTS 1,2,3,4,5 E2NW, NE4SW, SE4 - A", SE4,SE,ASE,118055SN18ASE,118055SN18ASWSE,,,464.00,Codington
236,118,055,55,18,SN18,"LOTS 1,2,3,4,5 E2NW, NE4SW, SE4 - A", SE4,SE,ASE,118055SN18ASE,118055SN18ASESE,,,464.00,Codington
237,119,053,53,31,SN31,"NW4NE, NE4NW, SW4NW - A", SW4NW,SWNW,ASWNW,119053SN31ASWNW,119053SN31ASWNW,119053SN31ASWNW,119053SN31ASWNW,120.00,Codington
238,Township,0Range,Range,Section,SNSection,Description and Class,,L,L,Township0RangeSNSectionL,Township0RangeSNSectionL,,,Mineral Acres,County
239,120,059,59,17,SN17,E2SE - A,E2SE,E½SE,AE½SE,120059SN17AE½SE,120059SN17ANESE,,,80.00,Day
240,120,059,59,17,SN17,E2SE - A,E2SE,E½SE,AE½SE,120059SN17AE½SE,120059SN17ASESE,,,80.00,Day
241,120,059,59,28,SN28,"SW4NE, W2NW, NW4SW, E2SE - A", E2SE,E½SE,AE½SE,120059SN28AE½SE,120059SN28ANESE,,,240.00,Day
242,120,059,59,28,SN28,"SW4NE, W2NW, NW4SW, E2SE - A", E2SE,E½SE,AE½SE,120059SN28AE½SE,120059SN28ASESE,,,240.00,Day
243,121,054,54,30,SN30,"NE4, W2SW, E2SE - A", E2SE,E½SE,AE½SE,121054SN30AE½SE,121054SN30ANESE,,,320.00,Day
244,121,054,54,30,SN30,"NE4, W2SW, E2SE - A", E2SE,E½SE,AE½SE,121054SN30AE½SE,121054SN30ASESE,,,320.00,Day
245,121,059,59,03,SN03,"LOT 1, SE4NE, E2SE - A", E2SE,E½SE,AE½SE,121059SN03AE½SE,121059SN03ANESE,,,160.32,Day
246,121,059,59,03,SN03,"LOT 1, SE4NE, E2SE - A", E2SE,E½SE,AE½SE,121059SN03AE½SE,121059SN03ASESE,,,160.32,Day
247,121,057,57,25,SN25,"E2SW, S2SE - A",E2SW,E½SW,AE½SW,121057SN25AE½SW,121057SN25ANESW,,,160.00,Day
248,121,057,57,25,SN25,"E2SW, S2SE - A",E2SW,E½SW,AE½SW,121057SN25AE½SW,121057SN25ASESW,,,160.00,Day
249,121,059,59,35,SN35,E2SW - A,E2SW,E½SW,AE½SW,121059SN35AE½SW,121059SN35ANESW,,,80.00,Day
250,121,059,59,35,SN35,E2SW - A,E2SW,E½SW,AE½SW,121059SN35AE½SW,121059SN35ASESW,,,80.00,Day
251,120,059,59,25,SN25,"E2W2, S2SE - A",E2W2,E½W½,AE½W½,120059SN25AE½W½,120059SN25ANENW,,,240.00,Day
252,120,059,59,25,SN25,"E2W2, S2SE - A",E2W2,E½W½,AE½W½,120059SN25AE½W½,120059SN25ASENW,,,240.00,Day
253,120,059,59,25,SN25,"E2W2, S2SE - A",E2W2,E½W½,AE½W½,120059SN25AE½W½,120059SN25ANESW,,,240.00,Day
254,120,059,59,25,SN25,"E2W2, S2SE - A",E2W2,E½W½,AE½W½,120059SN25AE½W½,120059SN25ASESW,,,240.00,Day
255,120,054,54,06,SN06,"LOT 1, SE4NE - A",LOT 1,L1,L1,120054SN06L1,120054SN06L1,120054SN06L1,120054SN06L1,88.73,Day
256,121,059,59,03,SN03,"LOT 1, SE4NE, E2SE - A",LOT 1,L1,L1,121059SN03L1,121059SN03L1,121059SN03L1,121059SN03L1,160.32,Day
257,120,058,58,31,SN31,"LOTS 1,3,4 - A",LOTS 1,L1,L1,120058SN31L1,120058SN31L1,120058SN31L1,120058SN31L1,128.21,Day
258,120,059,59,04,SN04,"LOTS 1,2,3,4, SE4NE, SW4NW, W2SW, SE4SW, NE4SE, SWSE - A",LOTS 1,L1,L1,120059SN04L1,120059SN04L1,120059SN04L1,120059SN04L1,496.08,Day
259,120,059,59,05,SN05,"LOTS 1,2, S2NE, SE4 - A",LOTS 1,L1,L1,120059SN05L1,120059SN05L1,120059SN05L1,120059SN05L1,325.84,Day
260,121,054,54,17,SN17,"LOTS 1,2,3,4 - A",LOTS 1,L1,L1,121054SN17L1,121054SN17L1,121054SN17L1,121054SN17L1,87.00,Day
261,121,054,54,20,SN20,"LOTS 1,2,3,4, W2 - A",LOTS 1,L1,L1,121054SN20L1,121054SN20L1,121054SN20L1,121054SN20L1,446.50,Day
262,121,054,54,22,SN22,"LOTS 1,2 - A",LOTS 1,L1,L1,121054SN22L1,121054SN22L1,121054SN22L1,121054SN22L1,36.30,Day
263,121,054,54,28,SN28,"LOTS 1,2,3 - A",LOTS 1,L1,L1,121054SN28L1,121054SN28L1,121054SN28L1,121054SN28L1,85.10,Day
264,121,054,54,29,SN29,"LOTS 1,2,3,4, SW4 - A",LOTS 1,L1,L1,121054SN29L1,121054SN29L1,121054SN29L1,121054SN29L1,266.88,Day
265,121,054,54,30,SN30,"LOTS 1,2,3,4,5,6,7, SW4, S2SE - A",LOTS 1,L1,L1,121054SN30L1,121054SN30L1,,,490.90,Day
266,121,054,54,34,SN34,"LOTS 1,2,3, NE4NE - A",LOTS 1,L1,L1,121054SN34L1,121054SN34L1,121054SN34L1,121054SN34L1,140.83,Day
267,120,059,59,04,SN04,"LOTS 1,2,3,4, SE4NE, SW4NW, W2SW, SE4SW, NE4SE, SWSE - A",2,L2,L2,120059SN04L2,120059SN04L2,120059SN04L2,120059SN04L2,496.08,Day
268,120,059,59,05,SN05,"LOTS 1,2, S2NE, SE4 - A",2,L2,L2,120059SN05L2,120059SN05L2,120059SN05L2,120059SN05L2,325.84,Day
269,121,054,54,17,SN17,"LOTS 1,2,3,4 - A",2,L2,L2,121054SN17L2,121054SN17L2,121054SN17L2,121054SN17L2,87.00,Day
270,121,054,54,20,SN20,"LOTS 1,2,3,4, W2 - A",2,L2,L2,121054SN20L2,121054SN20L2,121054SN20L2,121054SN20L2,446.50,Day
271,121,054,54,22,SN22,"LOTS 1,2 - A",2,L2,L2,121054SN22L2,121054SN22L2,121054SN22L2,121054SN22L2,36.30,Day
272,121,054,54,28,SN28,"LOTS 1,2,3 - A",2,L2,L2,121054SN28L2,121054SN28L2,121054SN28L2,121054SN28L2,85.10,Day
273,121,054,54,29,SN29,"LOTS 1,2,3,4, SW4 - A",2,L2,L2,121054SN29L2,121054SN29L2,121054SN29L2,121054SN29L2,266.88,Day
274,121,054,54,30,SN30,"LOTS 1,2,3,4,5,6,7, SW4, S2SE - A",2,L2,L2,121054SN30L2,121054SN30L2,,,490.90,Day
275,121,054,54,34,SN34,"LOTS 1,2,3, NE4NE - A",2,L2,L2,121054SN34L2,121054SN34L2,121054SN34L2,121054SN34L2,140.83,Day
276,120,054,54,05,SN05,"LOTS 2,3,4, SW4NW - A",LOTS 2,L2,L2,120054SN05L2,120054SN05L2,120054SN05L2,120054SN05L2,186.13,Day
277,120,059,59,03,SN03,"LOTS 2,3,4, S2N2, N2SW, SW4SW, SE4 - A",LOTS 2,L2,L2,120059SN03L2,120059SN03L2,120059SN03L2,120059SN03L2,577.88,Day
278,120,054,54,05,SN05,"LOTS 2,3,4, SW4NW - A",3,L3,L3,120054SN05L3,120054SN05L3,120054SN05L3,120054SN05L3,186.13,Day
279,120,058,58,31,SN31,"LOTS 1,3,4 - A",3,L3,L3,120058SN31L3,120058SN31L3,120058SN31L3,120058SN31L3,128.21,Day
280,120,059,59,03,SN03,"LOTS 2,3,4, S2N2, N2SW, SW4SW, SE4 - A",3,L3,L3,120059SN03L3,120059SN03L3,120059SN03L3,120059SN03L3,577.88,Day
281,120,059,59,04,SN04,"LOTS 1,2,3,4, SE4NE, SW4NW, W2SW, SE4SW, NE4SE, SWSE - A",3,L3,L3,120059SN04L3,120059SN04L3,120059SN04L3,120059SN04L3,496.08,Day
282,121,054,54,17,SN17,"LOTS 1,2,3,4 - A",3,L3,L3,121054SN17L3,121054SN17L3,121054SN17L3,121054SN17L3,87.00,Day
283,121,054,54,20,SN20,"LOTS 1,2,3,4, W2 - A",3,L3,L3,121054SN20L3,121054SN20L3,121054SN20L3,121054SN20L3,446.50,Day
284,121,054,54,28,SN28,"LOTS 1,2,3 - A",3,L3,L3,121054SN28L3,121054SN28L3,121054SN28L3,121054SN28L3,85.10,Day
285,121,054,54,29,SN29,"LOTS 1,2,3,4, SW4 - A",3,L3,L3,121054SN29L3,121054SN29L3,121054SN29L3,121054SN29L3,266.88,Day
286,121,054,54,30,SN30,"LOTS 1,2,3,4,5,6,7, SW4, S2SE - A",3,L3,L3,121054SN30L3,121054SN30L3,,,490.90,Day
287,121,054,54,34,SN34,"LOTS 1,2,3, NE4NE - A",3,L3,L3,121054SN34L3,121054SN34L3,121054SN34L3,121054SN34L3,140.83,Day
288,121,054,54,23,SN23,LOT 3 - A,LOT 3,L3,L3,121054SN23L3,121054SN23L3,,,13.96,Day
289,121,054,54,15,SN15,"LOTS 3,4,5 - A",LOTS 3,L3,L3,121054SN15L3,121054SN15L3,121054SN15L3,121054SN15L3,81.40,Day
290,120,054,54,05,SN05,"LOTS 2,3,4, SW4NW - A",4,L4,L4,120054SN05L4,120054SN05L4,120054SN05L4,120054SN05L4,186.13,Day
291,120,058,58,31,SN31,"LOTS 1,3,4 - A",4,L4,L4,120058SN31L4,120058SN31L4,120058SN31L4,120058SN31L4,128.21,Day
292,120,059,59,03,SN03,"LOTS 2,3,4, S2N2, N2SW, SW4SW, SE4 - A",4,L4,L4,120059SN03L4,120059SN03L4,120059SN03L4,120059SN03L4,577.88,Day
293,120,059,59,04,SN04,"LOTS 1,2,3,4, SE4NE, SW4NW, W2SW, SE4SW, NE4SE, SWSE - A",4,L4,L4,120059SN04L4,120059SN04L4,120059SN04L4,120059SN04L4,496.08,Day
294,121,054,54,15,SN15,"LOTS 3,4,5 - A",4,L4,L4,121054SN15L4,121054SN15L4,121054SN15L4,121054SN15L4,81.40,Day
295,121,054,54,17,SN17,"LOTS 1,2,3,4 - A",4,L4,L4,121054SN17L4,121054SN17L4,121054SN17L4,121054SN17L4,87.00,Day
296,121,054,54,20,SN20,"LOTS 1,2,3,4, W2 - A",4,L4,L4,121054SN20L4,121054SN20L4,121054SN20L4,121054SN20L4,446.50,Day
297,121,054,54,29,SN29,"LOTS 1,2,3,4, SW4 - A",4,L4,L4,121054SN29L4,121054SN29L4,121054SN29L4,121054SN29L4,266.88,Day
298,121,054,54,30,SN30,"LOTS 1,2,3,4,5,6,7, SW4, S2SE - A",4,L4,L4,121054SN30L4,121054SN30L4,,,490.90,Day
299,121,054,54,15,SN15,"LOTS 3,4,5 - A",5,L5,L5,121054SN15L5,121054SN15L5,121054SN15L5,121054SN15L5,81.40,Day
300,121,054,54,30,SN30,"LOTS 1,2,3,4,5,6,7, SW4, S2SE - A",5,L5,L5,121054SN30L5,121054SN30L5,,,490.90,Day
301,121,054,54,10,SN10,LOT 5 - A,LOT 5,L5,L5,121054SN10L5,121054SN10L5,121054SN10L5,121054SN10L5,17.70,Day
302,124,055,55,02,SN02,LOT 5 - A,LOT 5,L5,L5,124055SN02L5,124055SN02L5,124055SN02L5,124055SN02L5,8.92,Day
303,124,056,56,04,SN04,LOT 5 - A,LOT 5,L5,L5,124056SN04L5,124056SN04L5,124056SN04L5,124056SN04L5,24.48,Day
304,124,056,56,02,SN02,"LOTS 5,6,7,8 - A",LOTS 5,L5,L5,124056SN02L5,124056SN02L5,124056SN02L5,124056SN02L5,105.04,Day
305,124,056,56,03,SN03,"LOTS 5,6,7,8 - A",LOTS 5,L5,L5,124056SN03L5,124056SN03L5,124056SN03L5,124056SN03L5,100.64,Day
306,124,056,56,05,SN05,"LOTS 5,6,7,8 - A",LOTS 5,L5,L5,124056SN05L5,124056SN05L5,124056SN05L5,124056SN05L5,81.33,Day
307,121,054,54,30,SN30,"LOTS 1,2,3,4,5,6,7, SW4, S2SE - A",6,L6,L6,121054SN30L6,121054SN30L6,,,490.90,Day
308,124,056,56,02,SN02,"LOTS 5,6,7,8 - A",6,L6,L6,124056SN02L6,124056SN02L6,124056SN02L6,124056SN02L6,105.04,Day
309,124,056,56,03,SN03,"LOTS 5,6,7,8 - A",6,L6,L6,124056SN03L6,124056SN03L6,124056SN03L6,124056SN03L6,100.64,Day
310,124,056,56,05,SN05,"LOTS 5,6,7,8 - A",6,L6,L6,124056SN05L6,124056SN05L6,124056SN05L6,124056SN05L6,81.33,Day
311,124,055,55,06,SN06,"LOTS 6,7,8,9 - A",LOTS 6,L6,L6,124055SN06L6,124055SN06L6,124055SN06L6,124055SN06L6,109.96,Day
312,121,054,54,30,SN30,"LOTS 1,2,3,4,5,6,7, SW4, S2SE - A",7,L7,L7,121054SN30L7,121054SN30L7,,,490.90,Day
313,124,055,55,06,SN06,"LOTS 6,7,8,9 - A",7,L7,L7,124055SN06L7,124055SN06L7,124055SN06L7,124055SN06L7,109.96,Day
314,124,056,56,02,SN02,"LOTS 5,6,7,8 - A",7,L7,L7,124056SN02L7,124056SN02L7,124056SN02L7,124056SN02L7,105.04,Day
315,124,056,56,03,SN03,"LOTS 5,6,7,8 - A",7,L7,L7,124056SN03L7,124056SN03L7,124056SN03L7,124056SN03L7,100.64,Day
316,124,056,56,05,SN05,"LOTS 5,6,7,8 - A",7,L7,L7,124056SN05L7,124056SN05L7,124056SN05L7,124056SN05L7,81.33,Day
317,124,055,55,05,SN05,"LOTS 7, 8 - A",LOTS 7,L7,L7,124055SN05L7,124055SN05L7,124055SN05L7,124055SN05L7,53.98,Day
318,124,056,56,01,SN01,"LOTS 7,8 - A",LOTS 7,L7,L7,124056SN01L7,124056SN01L7,124056SN01L7,124056SN01L7,53.90,Day
319,124,055,55,05,SN05,"LOTS 7, 8 - A", 8,L8,L8,124055SN05L8,124055SN05L8,124055SN05L8,124055SN05L8,53.98,Day
320,124,055,55,06,SN06,"LOTS 6,7,8,9 - A",8,L8,L8,124055SN06L8,124055SN06L8,124055SN06L8,124055SN06L8,109.96,Day
321,124,056,56,01,SN01,"LOTS 7,8 - A",8,L8,L8,124056SN01L8,124056SN01L8,124056SN01L8,124056SN01L8,53.90,Day
322,124,056,56,02,SN02,"LOTS 5,6,7,8 - A",8,L8,L8,124056SN02L8,124056SN02L8,124056SN02L8,124056SN02L8,105.04,Day
323,124,056,56,03,SN03,"LOTS 5,6,7,8 - A",8,L8,L8,124056SN03L8,124056SN03L8,124056SN03L8,124056SN03L8,100.64,Day
324,124,056,56,05,SN05,"LOTS 5,6,7,8 - A",8,L8,L8,124056SN05L8,124056SN05L8,124056SN05L8,124056SN05L8,81.33,Day
325,124,055,55,06,SN06,"LOTS 6,7,8,9 - A",9,L9,L9,124055SN06L9,124055SN06L9,124055SN06L9,124055SN06L9,109.96,Day
326,121,059,59,33,SN33,"N2, SW4 - A",N2,N½,AN½,121059SN33AN½,121059SN33ANWNW,,,480.00,Day
327,121,059,59,33,SN33,"N2, SW4 - A",N2,N½,AN½,121059SN33AN½,121059SN33ANENW,,,480.00,Day
328,121,059,59,33,SN33,"N2, SW4 - A",N2,N½,AN½,121059SN33AN½,121059SN33ASWNW,,,480.00,Day
329,121,059,59,33,SN33,"N2, SW4 - A",N2,N½,AN½,121059SN33AN½,121059SN33ASENW,,,480.00,Day
330,121,059,59,33,SN33,"N2, SW4 - A",N2,N½,AN½,121059SN33AN½,121059SN33ANWNE,,,480.00,Day
331,121,059,59,33,SN33,"N2, SW4 - A",N2,N½,AN½,121059SN33AN½,121059SN33ANENE,,,480.00,Day
332,121,059,59,33,SN33,"N2, SW4 - A",N2,N½,AN½,121059SN33AN½,121059SN33ASWNE,,,480.00,Day
333,121,059,59,33,SN33,"N2, SW4 - A",N2,N½,AN½,121059SN33AN½,121059SN33ASENE,,,480.00,Day
334,120,059,59,09,SN09,"N2NE, SW4NE, NW4, W2SE - A",N2NE,N½NE,AN½NE,120059SN09AN½NE,120059SN09ANWNE,,,360.00,Day
335,120,059,59,09,SN09,"N2NE, SW4NE, NW4, W2SE - A",N2NE,N½NE,AN½NE,120059SN09AN½NE,120059SN09ANENE,,,360.00,Day
336,120,059,59,14,SN14,"N2NE, SW4NE, N2SW - A",N2NE,N½NE,AN½NE,120059SN14AN½NE,120059SN14ANWNE,,,200.00,Day
337,120,059,59,14,SN14,"N2NE, SW4NE, N2SW - A",N2NE,N½NE,AN½NE,120059SN14AN½NE,120059SN14ANENE,,,200.00,Day
338,121,054,54,33,SN33,N2NW - A,N2NW,N½NW,AN½NW,121054SN33AN½NW,121054SN33ANENW,,,80.00,Day
339,121,054,54,33,SN33,N2NW - A,N2NW,N½NW,AN½NW,121054SN33AN½NW,121054SN33ANWNW,,,80.00,Day
340,120,059,59,27,SN27,"SW4, N2SE - A", N2SE,N½SE,AN½SE,120059SN27AN½SE,120059SN27ANWSE,,,240.00,Day
341,120,059,59,27,SN27,"SW4, N2SE - A", N2SE,N½SE,AN½SE,120059SN27AN½SE,120059SN27ANESE,,,240.00,Day
342,121,054,54,19,SN19,N2SE - A,N2SE,N½SE,AN½SE,121054SN19AN½SE,121054SN19ANWSE,,,80.00,Day
343,121,054,54,19,SN19,N2SE - A,N2SE,N½SE,AN½SE,121054SN19AN½SE,121054SN19ANESE,,,80.00,Day
344,121,059,59,21,SN21,"NW4, N2SW, SE4SW, N2SE, SW4SE - A", N2SE,N½SE,AN½SE,121059SN21AN½SE,121059SN21ANWSE,,,400.00,Day
345,121,059,59,21,SN21,"NW4, N2SW, SE4SW, N2SE, SW4SE - A", N2SE,N½SE,AN½SE,121059SN21AN½SE,121059SN21ANESE,,,400.00,Day
346,120,059,59,02,SN02,"SW4NE, S24NW, N2SW, SW4SW - A", N2SW,N½SW,AN½SW,120059SN02AN½SW,120059SN02ANWSW,,,200.00,Day
347,120,059,59,02,SN02,"SW4NE, S24NW, N2SW, SW4SW - A", N2SW,N½SW,AN½SW,120059SN02AN½SW,120059SN02ANESW,,,200.00,Day
348,120,059,59,03,SN03,"LOTS 2,3,4, S2N2, N2SW, SW4SW, SE4 - A", N2SW,N½SW,AN½SW,120059SN03AN½SW,120059SN03ANWSW,,,577.88,Day
349,120,059,59,03,SN03,"LOTS 2,3,4, S2N2, N2SW, SW4SW, SE4 - A", N2SW,N½SW,AN½SW,120059SN03AN½SW,120059SN03ANESW,,,577.88,Day
350,120,059,59,14,SN14,"N2NE, SW4NE, N2SW - A", N2SW,N½SW,AN½SW,120059SN14AN½SW,120059SN14ANWSW,,,200.00,Day
351,120,059,59,14,SN14,"N2NE, SW4NE, N2SW - A", N2SW,N½SW,AN½SW,120059SN14AN½SW,120059SN14ANESW,,,200.00,Day
352,120,059,59,21,SN21,"W2NE, N2SW - A", N2SW,N½SW,AN½SW,120059SN21AN½SW,120059SN21ANWSW,,,160.00,Day
353,120,059,59,21,SN21,"W2NE, N2SW - A", N2SW,N½SW,AN½SW,120059SN21AN½SW,120059SN21ANESW,,,160.00,Day
354,120,059,59,26,SN26,"N2SW, SE4SW - A",N2SW,N½SW,AN½SW,120059SN26AN½SW,120059SN26ANWSW,,,120.00,Day
355,120,059,59,26,SN26,"N2SW, SE4SW - A",N2SW,N½SW,AN½SW,120059SN26AN½SW,120059SN26ANESW,,,120.00,Day
356,121,059,59,21,SN21,"NW4, N2SW, SE4SW, N2SE, SW4SE - A", N2SW,N½SW,AN½SW,121059SN21AN½SW,121059SN21ANWSW,,,400.00,Day
357,121,059,59,21,SN21,"NW4, N2SW, SE4SW, N2SE, SW4SE - A", N2SW,N½SW,AN½SW,121059SN21AN½SW,121059SN21ANESW,,,400.00,Day
358,120,059,59,15,SN15,NE4 -A,NE4,NE,ANE,120059SN15ANE,120059SN15ANWNE,,,160.00,Day
359,120,059,59,15,SN15,NE4 -A,NE4,NE,ANE,120059SN15ANE,120059SN15ANENE,,,160.00,Day
