,Column1,Column2,Column3,Column4,Column42,Column43,Column8,FIXED PLSS ID,Column9,Column5,Column6,Column7
748,1170N0,730W0,SN27,E2NW,E2NW,AE½NW,1170N0730W0SN27AE½NW,1170N0730W0SN27ANENW,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
749,1170N0,730W0,SN27,E2NW,E2NW,AE½NW,1170N0730W0SN27AE½NW,1170N0730W0SN27ASENW,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
750,1170N0,730W0,SN29,E2,E2,AE½,1170N0730W0SN29AE½,1170N0730W0SN29ANWSE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
751,1170N0,730W0,SN29,E2,E2,AE½,1170N0730W0SN29AE½,1170N0730W0SN29ANESE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
752,1170N0,730W0,SN29,E2,E2,AE½,1170N0730W0SN29AE½,1170N0730W0SN29ASWSE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
753,1170N0,730W0,SN29,E2,E2,AE½,1170N0730W0SN29AE½,1170N0730W0SN29ASESE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
754,1170N0,730W0,SN29,E2,E2,AE½,1170N0730W0SN29AE½,1170N0730W0SN29ANWNE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
755,1170N0,730W0,SN29,E2,E2,AE½,1170N0730W0SN29AE½,1170N0730W0SN29ANENE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
756,1170N0,730W0,SN29,E2,E2,AE½,1170N0730W0SN29AE½,1170N0730W0SN29ASWNE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
757,1170N0,730W0,SN29,E2,E2,AE½,1170N0730W0SN29AE½,1170N0730W0SN29ASENE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
758,1170N0,730W0,SN29,NW4,NW4,ANW,1170N0730W0SN29ANW,1170N0730W0SN29ANWNW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
759,1170N0,730W0,SN29,NW4,NW4,ANW,1170N0730W0SN29ANW,1170N0730W0SN29ANENW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
760,1170N0,730W0,SN29,NW4,NW4,ANW,1170N0730W0SN29ANW,1170N0730W0SN29ASWNW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
761,1170N0,730W0,SN29,NW4,NW4,ANW,1170N0730W0SN29ANW,1170N0730W0SN29ASENW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
762,1170N0,730W0,SN30,E2NW,E2NW,AE½NW,1170N0730W0SN30AE½NW,1170N0730W0SN30ANENW,,157.28,Potter,SOUTH DAKOTA STATE UNIVERSITY
763,1170N0,730W0,SN30,E2NW,E2NW,AE½NW,1170N0730W0SN30AE½NW,1170N0730W0SN30ASENW,,157.28,Potter,SOUTH DAKOTA STATE UNIVERSITY
764,1170N0,730W0,SN30,SE4,SE4,ASE,1170N0730W0SN30ASE,1170N0730W0SN30ANWSE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
765,1170N0,730W0,SN30,SE4,SE4,ASE,1170N0730W0SN30ASE,1170N0730W0SN30ANESE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
766,1170N0,730W0,SN30,SE4,SE4,ASE,1170N0730W0SN30ASE,1170N0730W0SN30ASWSE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
767,1170N0,730W0,SN30,SE4,SE4,ASE,1170N0730W0SN30ASE,1170N0730W0SN30ASESE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
768,1170N0,730W0,SN33,S2SE                                                        ,S2SE,AS½SE,1170N0730W0SN33AS½SE,1170N0730W0SN33ASWSE,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
769,1170N0,730W0,SN33,S2SE                                                        ,S2SE,AS½SE,1170N0730W0SN33AS½SE,1170N0730W0SN33ASESE,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
770,1170N0,730W0,SN35,SE4,SE4,ASE,1170N0730W0SN35ASE,1170N0730W0SN35ANWSE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
771,1170N0,730W0,SN35,SE4,SE4,ASE,1170N0730W0SN35ASE,1170N0730W0SN35ANESE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
772,1170N0,730W0,SN35,SE4,SE4,ASE,1170N0730W0SN35ASE,1170N0730W0SN35ASWSE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
773,1170N0,730W0,SN35,SE4,SE4,ASE,1170N0730W0SN35ASE,1170N0730W0SN35ASESE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
774,1180N0,730W0,SN06, SE4NW,SE4NW,ASENW,1180N0730W0SN06ASENW,1180N0730W0SN06ASENW,1180N0730W0SN06ASENW,149.85,Potter,SOUTH DAKOTA STATE UNIVERSITY
775,1180N0,730W0,SN07,E2NW,E2NW,AE½NW,1180N0730W0SN07AE½NW,1180N0730W0SN07ANENW,,148.03,Potter,SOUTH DAKOTA STATE UNIVERSITY
776,1180N0,730W0,SN07,E2NW,E2NW,AE½NW,1180N0730W0SN07AE½NW,1180N0730W0SN07ASENW,,148.03,Potter,SOUTH DAKOTA STATE UNIVERSITY
777,1180N0,730W0,SN08,S2NW,S2NW,AS½NW,1180N0730W0SN08AS½NW,1180N0730W0SN08ASWNW,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
778,1180N0,730W0,SN08,S2NW,S2NW,AS½NW,1180N0730W0SN08AS½NW,1180N0730W0SN08ASENW,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
779,1180N0,730W0,SN08,SW4,SW4,ASW,1180N0730W0SN08ASW,1180N0730W0SN08ANWSW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
780,1180N0,730W0,SN08,SW4,SW4,ASW,1180N0730W0SN08ASW,1180N0730W0SN08ANESW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
781,1180N0,730W0,SN08,SW4,SW4,ASW,1180N0730W0SN08ASW,1180N0730W0SN08ASWSW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
782,1180N0,730W0,SN08,SW4,SW4,ASW,1180N0730W0SN08ASW,1180N0730W0SN08ASESW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
783,1180N0,730W0,SN09,W2,W2,AW½,1180N0730W0SN09AW½,1180N0730W0SN09ANWSW,,315.99,Potter,SOUTH DAKOTA STATE UNIVERSITY
784,1180N0,730W0,SN09,W2,W2,AW½,1180N0730W0SN09AW½,1180N0730W0SN09ANESW,,315.99,Potter,SOUTH DAKOTA STATE UNIVERSITY
785,1180N0,730W0,SN09,W2,W2,AW½,1180N0730W0SN09AW½,1180N0730W0SN09ASWSW,,315.99,Potter,SOUTH DAKOTA STATE UNIVERSITY
786,1180N0,730W0,SN09,W2,W2,AW½,1180N0730W0SN09AW½,1180N0730W0SN09ASESW,,315.99,Potter,SOUTH DAKOTA STATE UNIVERSITY
787,1180N0,730W0,SN09,W2,W2,AW½,1180N0730W0SN09AW½,1180N0730W0SN09ANWNW,,315.99,Potter,SOUTH DAKOTA STATE UNIVERSITY
788,1180N0,730W0,SN09,W2,W2,AW½,1180N0730W0SN09AW½,1180N0730W0SN09ANENW,,315.99,Potter,SOUTH DAKOTA STATE UNIVERSITY
789,1180N0,730W0,SN09,W2,W2,AW½,1180N0730W0SN09AW½,1180N0730W0SN09ASWNW,,315.99,Potter,SOUTH DAKOTA STATE UNIVERSITY
790,1180N0,730W0,SN09,W2,W2,AW½,1180N0730W0SN09AW½,1180N0730W0SN09ASENW,,315.99,Potter,SOUTH DAKOTA STATE UNIVERSITY
791,1180N0,730W0,SN13,SW4,SW4,ASW,1180N0730W0SN13ASW,1180N0730W0SN13ANWSW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
792,1180N0,730W0,SN13,SW4,SW4,ASW,1180N0730W0SN13ASW,1180N0730W0SN13ANESW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
793,1180N0,730W0,SN13,SW4,SW4,ASW,1180N0730W0SN13ASW,1180N0730W0SN13ASWSW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
794,1180N0,730W0,SN13,SW4,SW4,ASW,1180N0730W0SN13ASW,1180N0730W0SN13ASESW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
795,1180N0,730W0,SN15,E2NW,E2NW,AE½NW,1180N0730W0SN15AE½NW,1180N0730W0SN15ANENW,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
796,1180N0,730W0,SN15,E2NW,E2NW,AE½NW,1180N0730W0SN15AE½NW,1180N0730W0SN15ASENW,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
797,1180N0,730W0,SN15,E2SE,E2SE,AE½SE,1180N0730W0SN15AE½SE,1180N0730W0SN15ANESE,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
798,1180N0,730W0,SN15,E2SE,E2SE,AE½SE,1180N0730W0SN15AE½SE,1180N0730W0SN15ASESE,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
799,1180N0,730W0,SN15,W2NW,W2NW,AW½NW,1180N0730W0SN15AW½NW,1180N0730W0SN15ANWNW,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
800,1180N0,730W0,SN15,W2NW,W2NW,AW½NW,1180N0730W0SN15AW½NW,1180N0730W0SN15ASWNW,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
801,1180N0,730W0,SN15,W2SE,W2SE,AW½SE,1180N0730W0SN15AW½SE,1180N0730W0SN15ANWSE,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
802,1180N0,730W0,SN15,W2SE,W2SE,AW½SE,1180N0730W0SN15AW½SE,1180N0730W0SN15ASWSE,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
803,1180N0,730W0,SN17,E2SW,E2SW,AE½SW,1180N0730W0SN17AE½SW,1180N0730W0SN17ANESW,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
804,1180N0,730W0,SN17,E2SW,E2SW,AE½SW,1180N0730W0SN17AE½SW,1180N0730W0SN17ASESW,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
805,1180N0,730W0,SN20,N2SE4,N2SE4,AN½SE,1180N0730W0SN20AN½SE,1180N0730W0SN20ANWSE,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
806,1180N0,730W0,SN20,N2SE4,N2SE4,AN½SE,1180N0730W0SN20AN½SE,1180N0730W0SN20ANESE,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
807,1180N0,730W0,SN21,N2NE,N2NE,AN½NE,1180N0730W0SN21AN½NE,1180N0730W0SN21ANWNE,,240.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
808,1180N0,730W0,SN21,N2NE,N2NE,AN½NE,1180N0730W0SN21AN½NE,1180N0730W0SN21ANENE,,240.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
809,1180N0,730W0,SN21, NW4,NW4,ANW,1180N0730W0SN21ANW,1180N0730W0SN21ANWNW,,240.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
810,1180N0,730W0,SN21, NW4,NW4,ANW,1180N0730W0SN21ANW,1180N0730W0SN21ANENW,,240.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
811,1180N0,730W0,SN21, NW4,NW4,ANW,1180N0730W0SN21ANW,1180N0730W0SN21ASWNW,,240.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
812,1180N0,730W0,SN21, NW4,NW4,ANW,1180N0730W0SN21ANW,1180N0730W0SN21ASENW,,240.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
813,1180N0,730W0,SN21,S2NE,S2NE,AS½NE,1180N0730W0SN21AS½NE,1180N0730W0SN21ASWNE,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
814,1180N0,730W0,SN21,S2NE,S2NE,AS½NE,1180N0730W0SN21AS½NE,1180N0730W0SN21ASENE,,80.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
815,1180N0,730W0,SN22,NE4,NE4,ANE,1180N0730W0SN22ANE,1180N0730W0SN22ANWNE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
816,1180N0,730W0,SN22,NE4,NE4,ANE,1180N0730W0SN22ANE,1180N0730W0SN22ANENE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
817,1180N0,730W0,SN22,NE4,NE4,ANE,1180N0730W0SN22ANE,1180N0730W0SN22ASWNE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
818,1180N0,730W0,SN22,NE4,NE4,ANE,1180N0730W0SN22ANE,1180N0730W0SN22ASENE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
819,1180N0,730W0,SN23,NW4,NW4,ANW,1180N0730W0SN23ANW,1180N0730W0SN23ANWNW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
820,1180N0,730W0,SN23,NW4,NW4,ANW,1180N0730W0SN23ANW,1180N0730W0SN23ANENW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
821,1180N0,730W0,SN23,NW4,NW4,ANW,1180N0730W0SN23ANW,1180N0730W0SN23ASWNW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
822,1180N0,730W0,SN23,NW4,NW4,ANW,1180N0730W0SN23ANW,1180N0730W0SN23ASENW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
823,1180N0,730W0,SN23,SW4,SW4,ASW,1180N0730W0SN23ASW,1180N0730W0SN23ANWSW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
824,1180N0,730W0,SN23,SW4,SW4,ASW,1180N0730W0SN23ASW,1180N0730W0SN23ANESW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
825,1180N0,730W0,SN23,SW4,SW4,ASW,1180N0730W0SN23ASW,1180N0730W0SN23ASWSW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
826,1180N0,730W0,SN23,SW4,SW4,ASW,1180N0730W0SN23ASW,1180N0730W0SN23ASESW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
827,1180N0,730W0,SN27,N2N2,N2N2,AN½N½,1180N0730W0SN27AN½N½,1180N0730W0SN27ANWNW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
828,1180N0,730W0,SN27,N2N2,N2N2,AN½N½,1180N0730W0SN27AN½N½,1180N0730W0SN27ANENW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
829,1180N0,730W0,SN27,N2N2,N2N2,AN½N½,1180N0730W0SN27AN½N½,1180N0730W0SN27ANWNE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
830,1180N0,730W0,SN27,N2N2,N2N2,AN½N½,1180N0730W0SN27AN½N½,1180N0730W0SN27ANENE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
831,1180N0,730W0,SN28, E2SW,E2SW,AE½SW,1180N0730W0SN28AE½SW,1180N0730W0SN28ANESW,,200.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
832,1180N0,730W0,SN28, E2SW,E2SW,AE½SW,1180N0730W0SN28AE½SW,1180N0730W0SN28ASESW,,200.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
833,1180N0,730W0,SN28,N2NE,N2NE,AN½NE,1180N0730W0SN28AN½NE,1180N0730W0SN28ANWNE,,200.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
834,1180N0,730W0,SN28,N2NE,N2NE,AN½NE,1180N0730W0SN28AN½NE,1180N0730W0SN28ANENE,,200.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
835,1180N0,730W0,SN28, NE4NW,NE4NW,ANENW,1180N0730W0SN28ANENW,1180N0730W0SN28ANENW,1180N0730W0SN28ANENW,200.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
836,1180N0,730W0,SN29,S2NE,S2NE,AS½NE,1180N0730W0SN29AS½NE,1180N0730W0SN29ASWNE,,280.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
837,1180N0,730W0,SN29,S2NE,S2NE,AS½NE,1180N0730W0SN29AS½NE,1180N0730W0SN29ASENE,,280.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
838,1180N0,730W0,SN29, SE4,SE4,ASE,1180N0730W0SN29ASE,1180N0730W0SN29ANWSE,,280.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
839,1180N0,730W0,SN29, SE4,SE4,ASE,1180N0730W0SN29ASE,1180N0730W0SN29ANESE,,280.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
840,1180N0,730W0,SN29, SE4,SE4,ASE,1180N0730W0SN29ASE,1180N0730W0SN29ASWSE,,280.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
841,1180N0,730W0,SN29, SE4,SE4,ASE,1180N0730W0SN29ASE,1180N0730W0SN29ASESE,,280.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
842,1180N0,730W0,SN29, SE4NW,SE4NW,ASENW,1180N0730W0SN29ASENW,1180N0730W0SN29ASENW,1180N0730W0SN29ASENW,280.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
843,1180N0,730W0,SN30, E2W2,E2W2,AE½W½,1180N0730W0SN30AE½W½,1180N0730W0SN30ANENW,,310.12,Potter,SOUTH DAKOTA STATE UNIVERSITY
844,1180N0,730W0,SN30, E2W2,E2W2,AE½W½,1180N0730W0SN30AE½W½,1180N0730W0SN30ASENW,,310.12,Potter,SOUTH DAKOTA STATE UNIVERSITY
845,1180N0,730W0,SN30, E2W2,E2W2,AE½W½,1180N0730W0SN30AE½W½,1180N0730W0SN30ANESW,,310.12,Potter,SOUTH DAKOTA STATE UNIVERSITY
846,1180N0,730W0,SN30, E2W2,E2W2,AE½W½,1180N0730W0SN30AE½W½,1180N0730W0SN30ASESW,,310.12,Potter,SOUTH DAKOTA STATE UNIVERSITY
847,1180N0,730W0,SN32,NE4,NE4,ANE,1180N0730W0SN32ANE,1180N0730W0SN32ANWNE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
848,1180N0,730W0,SN32,NE4,NE4,ANE,1180N0730W0SN32ANE,1180N0730W0SN32ANENE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
849,1180N0,730W0,SN32,NE4,NE4,ANE,1180N0730W0SN32ANE,1180N0730W0SN32ASWNE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
850,1180N0,730W0,SN32,NE4,NE4,ANE,1180N0730W0SN32ANE,1180N0730W0SN32ASENE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
851,1180N0,730W0,SN32,SW4,SW4,ASW,1180N0730W0SN32ASW,1180N0730W0SN32ANWSW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
852,1180N0,730W0,SN32,SW4,SW4,ASW,1180N0730W0SN32ASW,1180N0730W0SN32ANESW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
853,1180N0,730W0,SN32,SW4,SW4,ASW,1180N0730W0SN32ASW,1180N0730W0SN32ASWSW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
854,1180N0,730W0,SN32,SW4,SW4,ASW,1180N0730W0SN32ASW,1180N0730W0SN32ASESW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
855,1180N0,730W0,SN33,E2,E2,AE½,1180N0730W0SN33AE½,1180N0730W0SN33ANWSE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
856,1180N0,730W0,SN33,E2,E2,AE½,1180N0730W0SN33AE½,1180N0730W0SN33ANESE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
857,1180N0,730W0,SN33,E2,E2,AE½,1180N0730W0SN33AE½,1180N0730W0SN33ASWSE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
858,1180N0,730W0,SN33,E2,E2,AE½,1180N0730W0SN33AE½,1180N0730W0SN33ASESE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
859,1180N0,730W0,SN33,E2,E2,AE½,1180N0730W0SN33AE½,1180N0730W0SN33ANWNE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
860,1180N0,730W0,SN33,E2,E2,AE½,1180N0730W0SN33AE½,1180N0730W0SN33ANENE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
861,1180N0,730W0,SN33,E2,E2,AE½,1180N0730W0SN33AE½,1180N0730W0SN33ASWNE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
862,1180N0,730W0,SN33,E2,E2,AE½,1180N0730W0SN33AE½,1180N0730W0SN33ASENE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
863,1180N0,730W0,SN33,NW4,NW4,ANW,1180N0730W0SN33ANW,1180N0730W0SN33ANWNW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
864,1180N0,730W0,SN33,NW4,NW4,ANW,1180N0730W0SN33ANW,1180N0730W0SN33ANENW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
865,1180N0,730W0,SN33,NW4,NW4,ANW,1180N0730W0SN33ANW,1180N0730W0SN33ASWNW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
866,1180N0,730W0,SN33,NW4,NW4,ANW,1180N0730W0SN33ANW,1180N0730W0SN33ASENW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
867,1180N0,730W0,SN34,E2,E2,AE½,1180N0730W0SN34AE½,1180N0730W0SN34ANWSE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
868,1180N0,730W0,SN34,E2,E2,AE½,1180N0730W0SN34AE½,1180N0730W0SN34ANESE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
869,1180N0,730W0,SN34,E2,E2,AE½,1180N0730W0SN34AE½,1180N0730W0SN34ASWSE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
870,1180N0,730W0,SN34,E2,E2,AE½,1180N0730W0SN34AE½,1180N0730W0SN34ASESE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
871,1180N0,730W0,SN34,E2,E2,AE½,1180N0730W0SN34AE½,1180N0730W0SN34ANWNE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
872,1180N0,730W0,SN34,E2,E2,AE½,1180N0730W0SN34AE½,1180N0730W0SN34ANENE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
873,1180N0,730W0,SN34,E2,E2,AE½,1180N0730W0SN34AE½,1180N0730W0SN34ASWNE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
874,1180N0,730W0,SN34,E2,E2,AE½,1180N0730W0SN34AE½,1180N0730W0SN34ASENE,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
875,1180N0,730W0,SN34,W2,W2,AW½,1180N0730W0SN34AW½,1180N0730W0SN34ANWSW,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
876,1180N0,730W0,SN34,W2,W2,AW½,1180N0730W0SN34AW½,1180N0730W0SN34ANESW,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
877,1180N0,730W0,SN34,W2,W2,AW½,1180N0730W0SN34AW½,1180N0730W0SN34ASWSW,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
878,1180N0,730W0,SN34,W2,W2,AW½,1180N0730W0SN34AW½,1180N0730W0SN34ASESW,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
879,1180N0,730W0,SN34,W2,W2,AW½,1180N0730W0SN34AW½,1180N0730W0SN34ANWNW,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
880,1180N0,730W0,SN34,W2,W2,AW½,1180N0730W0SN34AW½,1180N0730W0SN34ANENW,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
881,1180N0,730W0,SN34,W2,W2,AW½,1180N0730W0SN34AW½,1180N0730W0SN34ASWNW,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
882,1180N0,730W0,SN34,W2,W2,AW½,1180N0730W0SN34AW½,1180N0730W0SN34ASENW,,320.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
883,1180N0,740W0,SN01,E2SW,E2SW,AE½SW,1180N0740W0SN01AE½SW,1180N0740W0SN01ANESW,,77.96,Potter,SOUTH DAKOTA STATE UNIVERSITY
884,1180N0,740W0,SN01,E2SW,E2SW,AE½SW,1180N0740W0SN01AE½SW,1180N0740W0SN01ASESW,,77.96,Potter,SOUTH DAKOTA STATE UNIVERSITY
885,1180N0,740W0,SN01, S2NW,S2NW,AS½NW,1180N0740W0SN01AS½NW,1180N0740W0SN01ASWNW,,160.62,Potter,SOUTH DAKOTA STATE UNIVERSITY
886,1180N0,740W0,SN01, S2NW,S2NW,AS½NW,1180N0740W0SN01AS½NW,1180N0740W0SN01ASENW,,160.62,Potter,SOUTH DAKOTA STATE UNIVERSITY
887,1180N0,740W0,SN01,W2SW,W2SW,AW½SW,1180N0740W0SN01AW½SW,1180N0740W0SN01ANWSW,,78.02,Potter,SOUTH DAKOTA STATE UNIVERSITY
888,1180N0,740W0,SN01,W2SW,W2SW,AW½SW,1180N0740W0SN01AW½SW,1180N0740W0SN01ASWSW,,78.02,Potter,SOUTH DAKOTA STATE UNIVERSITY
889,1180N0,740W0,SN02, S2NE,S2NE,AS½NE,1180N0740W0SN02AS½NE,1180N0740W0SN02ASWNE,,160.56,Potter,SOUTH DAKOTA STATE UNIVERSITY
890,1180N0,740W0,SN02, S2NE,S2NE,AS½NE,1180N0740W0SN02AS½NE,1180N0740W0SN02ASENE,,160.56,Potter,SOUTH DAKOTA STATE UNIVERSITY
891,1180N0,740W0,SN22,NE4,NE4,ANE,1180N0740W0SN22ANE,1180N0740W0SN22ANWNE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
892,1180N0,740W0,SN22,NE4,NE4,ANE,1180N0740W0SN22ANE,1180N0740W0SN22ANENE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
893,1180N0,740W0,SN22,NE4,NE4,ANE,1180N0740W0SN22ANE,1180N0740W0SN22ASWNE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
894,1180N0,740W0,SN22,NE4,NE4,ANE,1180N0740W0SN22ANE,1180N0740W0SN22ASENE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
895,1180N0,740W0,SN23,NW4,NW4,ANW,1180N0740W0SN23ANW,1180N0740W0SN23ANWNW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
896,1180N0,740W0,SN23,NW4,NW4,ANW,1180N0740W0SN23ANW,1180N0740W0SN23ANENW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
897,1180N0,740W0,SN23,NW4,NW4,ANW,1180N0740W0SN23ANW,1180N0740W0SN23ASWNW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
898,1180N0,740W0,SN23,NW4,NW4,ANW,1180N0740W0SN23ANW,1180N0740W0SN23ASENW,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
899,1180N0,740W0,SN23,SE4,SE4,ASE,1180N0740W0SN23ASE,1180N0740W0SN23ANWSE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
900,1180N0,740W0,SN23,SE4,SE4,ASE,1180N0740W0SN23ASE,1180N0740W0SN23ANESE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
901,1180N0,740W0,SN23,SE4,SE4,ASE,1180N0740W0SN23ASE,1180N0740W0SN23ASWSE,,160.0,Potter,SOUTH DAKOTA STATE UNIVERSITY
