,state,university,acres,gis_acres,trust_name,managing_agency,county,township,range,section,aliquot,data_source,geometry
56,ND,North Dakota State University,160.0,160.43,North Dakota State University,Commissioner of University and School Lands,MCLEAN,149,86,35,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.63625566169091 47.67396073034126, -101.63625565736196 47.67399501886432, -101.63625553971596 47.68122552171159, -101.64695576000156 47.68121220613445, -101.64695514119039 47.67394167586586, -101.64471404998572 47.67394561639881, -101.63625566169091 47.67396073034126))"
57,ND,North Dakota State University,40.0,40.44,North Dakota State University,Commissioner of University and School Lands,PIERCE,152,72,33,NE4NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.88764948674064 47.9489733434326, -99.89306184342259 47.94896322122393, -99.89304754458381 47.945328527548426, -99.88763554005021 47.945326333082406, -99.88764948674064 47.9489733434326))"
58,ND,North Dakota State University,160.0,158.65,North Dakota State University,Commissioner of University and School Lands,GRANT,136,85,14,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.34063600138728 46.588690411540014, -101.3301354276295 46.58866033373, -101.33016025046813 46.59584275785109, -101.34063533350815 46.595880180250916, -101.34063600138728 46.588690411540014))"
59,ND,North Dakota State University,160.0,159.72,North Dakota State University,Commissioner of University and School Lands,MORTON,136,82,13,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.93357348318261 46.603044816843166, -100.94402432617812 46.603044337727596, -100.94412438420088 46.59580451191863, -100.93364853401289 46.59577987125162, -100.93357348318261 46.603044816843166))"
60,ND,North Dakota State University,160.0,160.27,North Dakota State University,Commissioner of University and School Lands,MORTON,136,82,13,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.93357348318261 46.603044816843166, -100.93364853401289 46.59577987125162, -100.92317264552238 46.59575426134902, -100.92312261075006 46.60304435313322, -100.93357348318261 46.603044816843166))"
61,ND,North Dakota State University,80.0,79.72,North Dakota State University,Commissioner of University and School Lands,OLIVER,141,87,1,S2SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.65866994742878 47.05714802502857, -101.65864474630008 47.05357913266808, -101.65864441274468 47.05353181666526, -101.64809456903716 47.053522450690615, -101.64809477983938 47.057138672281326, -101.65338237715217 47.057143470120884, -101.65866994742878 47.05714802502857))"
62,ND,North Dakota State University,80.0,80.6,North Dakota State University,Commissioner of University and School Lands,OLIVER,141,82,10,S2SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.0659814061799 47.04379158551321, -101.06593131804625 47.040171146926156, -101.06426624435458 47.0401750039738, -101.05528054006908 47.04019624208197, -101.05530570032872 47.043816817514006, -101.0659814061799 47.04379158551321))"
63,ND,North Dakota State University,80.0,80.51,North Dakota State University,Commissioner of University and School Lands,OLIVER,141,82,10,S2SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.05530570032872 47.043816817514006, -101.05528054006908 47.04019624208197, -101.04462972394118 47.04022049560954, -101.04462971799602 47.04025598737128, -101.0446300648333 47.04383813001427, -101.04996786039423 47.043822375977555, -101.05530570032872 47.043816817514006))"
64,ND,North Dakota State University,143.14,143.79,North Dakota State University,Commissioner of University and School Lands,STARK,140,99,2,"LOTS 3,4,5,6",https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.13662069388492 46.97403581420527, -103.13664192400279 46.977658803274565, -103.13665902119268 46.98060280460443, -103.13856955017289 46.9805920980025, -103.14195438804437 46.98057631537382, -103.14716876810262 46.9805063853885, -103.14718497648855 46.97767300759982, -103.14720582004833 46.97405007788667, -103.14191547826346 46.97404306682965, -103.13662069388492 46.97403581420527))"
65,ND,North Dakota State University,160.0,159.34,North Dakota State University,Commissioner of University and School Lands,BURLEIGH,140,77,10,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.38120277452653 46.96021459777911, -100.38130292799751 46.95296226356508, -100.37539871151387 46.952968930432725, -100.37530236575799 46.95296905188696, -100.37080320263512 46.952988563673514, -100.37065263776607 46.96020856171165, -100.38120277452653 46.96021459777911))"
66,ND,North Dakota State University,159.0,159.85,North Dakota State University,Commissioner of University and School Lands,BURLEIGH,140,77,11,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.36007699671543 46.96021903266378, -100.37065263776607 46.96020856171165, -100.37080320263512 46.952988563673514, -100.36020232848809 46.95299922654518, -100.36007699671543 46.96021903266378))"
67,ND,North Dakota State University,159.0,159.84,North Dakota State University,Commissioner of University and School Lands,BURLEIGH,140,77,11,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.36007699671543 46.96021903266378, -100.36020232848809 46.95299922654518, -100.34960141487741 46.953008893155285, -100.349501329267 46.96022853646943, -100.36007699671543 46.96021903266378))"
68,ND,North Dakota State University,160.0,164.08,North Dakota State University,Commissioner of University and School Lands,BARNES,140,61,12,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.31151158129926 46.95799489643738, -98.31154141777971 46.96530478160609, -98.31159719048605 46.965305399496295, -98.32224140947034 46.96542539048479, -98.32226133115529 46.95810048421655, -98.31151158129926 46.95799489643738))"
69,ND,North Dakota State University,160.0,158.89,North Dakota State University,Commissioner of University and School Lands,BURLEIGH,138,78,20,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.54181067817059 46.765131918996644, -100.5522709529712 46.765183397462316, -100.55249075677031 46.757957879110585, -100.54201070905721 46.757896911056456, -100.54181067817059 46.765131918996644))"
70,ND,North Dakota State University,160.0,157.39,North Dakota State University,Commissioner of University and School Lands,MORTON,138,84,2,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.24898148356468 46.79691899940452, -101.24873217043866 46.78972342034746, -101.23841800866356 46.789714994076654, -101.23833056962924 46.78971491851716, -101.23858056716858 46.79694832086571, -101.24898148356468 46.79691899940452))"
71,ND,North Dakota State University,160.0,159.08,North Dakota State University,Commissioner of University and School Lands,BURLEIGH,138,77,32,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.42665951831385 46.73581619446584, -100.4371065171628 46.735830781984006, -100.43710765529876 46.73577581691412, -100.43725651387813 46.72859571341359, -100.4267828569808 46.72856601437887, -100.42665951831385 46.73581619446584))"
72,ND,North Dakota State University,160.0,159.41,North Dakota State University,Commissioner of University and School Lands,BURLEIGH,138,77,32,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.42665951831385 46.73581619446584, -100.4267828569808 46.72856601437887, -100.41630918775729 46.72853535644386, -100.41621343285479 46.73573118351064, -100.41621250678818 46.73580064035133, -100.42665951831385 46.73581619446584))"
73,ND,North Dakota State University,160.0,158.66,North Dakota State University,Commissioner of University and School Lands,MORTON,138,82,34,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.00592436457232 46.72610382321119, -101.01649968905667 46.72597695866934, -101.01637479749789 46.718824439508616, -101.00582446133477 46.71895365012672, -101.00592436457232 46.72610382321119))"
74,ND,North Dakota State University,160.0,160.78,North Dakota State University,Commissioner of University and School Lands,STARK,137,99,23,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.13666616631592 46.66594255795113, -103.14721633799437 46.6658695276225, -103.14716622611849 46.65864954234868, -103.13656605534271 46.65870010063965, -103.13666616631592 46.66594255795113))"
75,ND,North Dakota State University,160.0,160.96,North Dakota State University,Commissioner of University and School Lands,STUTSMAN,138,65,30,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.93478615627188 46.739847737198915, -98.93472454221347 46.73258594521623, -98.92432394102605 46.73258028097607, -98.92416766695555 46.7325801993164, -98.92422753015748 46.73980062680518, -98.92422786473502 46.73984199598496, -98.93478615627188 46.739847737198915))"
76,ND,North Dakota State University,160.0,159.31,North Dakota State University,Commissioner of University and School Lands,ADAMS,129,93,15,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.28944743225215 45.995531318374304, -102.28944705798297 46.000031433794796, -102.28944806950659 46.00275162184008, -102.29979766010601 46.002812080121544, -102.2998228865328 45.9955817480302, -102.28944743225215 45.995531318374304))"
77,ND,North Dakota State University,160.0,158.9,North Dakota State University,Commissioner of University and School Lands,MORTON,138,82,35,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.99542330207649 46.7333438750215, -101.00032418323921 46.73328334218092, -101.00602433920008 46.73325398407063, -101.00592436457232 46.72610382321119, -100.99534908868027 46.72618184104773, -100.99542330207649 46.7333438750215))"
78,ND,North Dakota State University,80.0,79.76,North Dakota State University,Commissioner of University and School Lands,MORTON,138,82,35,W2NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.99542330207649 46.7333438750215, -100.99534908868027 46.72618184104773, -100.9900614078085 46.72622049761052, -100.99009245596028 46.72981479538825, -100.99012349533665 46.73340909305969, -100.99542330207649 46.7333438750215))"
79,ND,North Dakota State University,80.0,79.98,North Dakota State University,Commissioner of University and School Lands,STUTSMAN,138,66,26,E2NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-98.97130572646864 46.73970747034227, -98.96603811228829 46.73973087947641, -98.9659587021177 46.74690998464731, -98.96595825183613 46.74695108582666, -98.97123590919115 46.746938947921436, -98.9712708119088 46.743323209107515, -98.97130572646864 46.73970747034227))"
80,ND,North Dakota State University,160.0,159.45,North Dakota State University,Commissioner of University and School Lands,BOWMAN,132,106,20,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-103.95059827910913 46.249233389294254, -103.96099870299163 46.24926390782399, -103.96099895283515 46.242038751121555, -103.95059830592207 46.24198327326377, -103.95059830545118 46.24548724147317, -103.95059827910913 46.249233389294254))"
81,ND,North Dakota State University,160.0,159.57,North Dakota State University,Commissioner of University and School Lands,GRANT,133,89,24,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.81918418578097 46.32053957364678, -101.81933461744168 46.3133046699349, -101.80893409237189 46.313342509713785, -101.80884627940465 46.31696914086328, -101.80875846235385 46.32059578026107, -101.81918418578097 46.32053957364678))"
82,ND,North Dakota State University,160.0,158.13,North Dakota State University,Commissioner of University and School Lands,LOGAN,133,67,28,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.10031899685485 46.30466395893741, -99.10018935879661 46.31182937475497, -99.11066433399834 46.31179490347676, -99.11073399044264 46.30464967837268, -99.10031899685485 46.30466395893741))"
83,ND,North Dakota State University,160.0,160.16,North Dakota State University,Commissioner of University and School Lands,HETTINGER,134,91,26,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.07924637380185 46.39933168716203, -102.08321761297711 46.399320612256496, -102.0897462721711 46.399302701433434, -102.0897460701181 46.392097883326564, -102.0792209398384 46.39211285656735, -102.07924637380185 46.39933168716203))"
84,ND,North Dakota State University,160.0,160.48,North Dakota State University,Commissioner of University and School Lands,HETTINGER,134,91,26,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-102.06874645886674 46.39936032759039, -102.06884176657402 46.399360057754464, -102.07924637380185 46.39933168716203, -102.0792209398384 46.39211285656735, -102.06869574899056 46.392126859644755, -102.06874645886674 46.39936032759039))"
85,ND,North Dakota State University,160.0,160.19,North Dakota State University,Commissioner of University and School Lands,RICHLAND,135,50,28,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-96.98893940636408 46.47800183932888, -96.97841413346535 46.47805722815584, -96.97860925108968 46.48526735247452, -96.98910460105085 46.48524206177832, -96.98893940636408 46.47800183932888))"
86,ND,North Dakota State University,160.0,160.47,North Dakota State University,Commissioner of University and School Lands,MORTON,134,80,7,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.77701846523935 46.42903420403772, -100.77706803738938 46.43627425421189, -100.78756745986247 46.43630471395822, -100.78751648758899 46.42906457661684, -100.77701846523935 46.42903420403772))"
87,ND,North Dakota State University,160.0,159.84,North Dakota State University,Commissioner of University and School Lands,EMMONS,134,75,10,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.08509891268776 46.443455266227, -100.08515558905209 46.443455425565254, -100.09554962869926 46.44348603501297, -100.09557442680536 46.436256305337125, -100.08509895565658 46.436210570345565, -100.08509891716609 46.44341210885833, -100.08509891268776 46.443455266227))"
88,ND,North Dakota State University,160.0,159.34,North Dakota State University,Commissioner of University and School Lands,SIOUX,133,81,10,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-100.83972013934657 46.34963001580214, -100.83962015447726 46.356824778054275, -100.83974419539678 46.356825010498206, -100.85012037590481 46.35684549534121, -100.85017035674575 46.34965067504818, -100.83972013934657 46.34963001580214))"
89,ND,North Dakota State University,160.0,160.34,North Dakota State University,Commissioner of University and School Lands,GRANT,133,84,12,SW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.1946272262128 46.34969462808941, -101.1946273994229 46.34243949037074, -101.1841767328773 46.342429848343826, -101.1841520621435 46.34967008017452, -101.1946272262128 46.34969462808941))"
90,ND,North Dakota State University,160.0,162.94,North Dakota State University,Commissioner of University and School Lands,LOGAN,133,67,12,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.03727787466725 46.34093907968414, -99.03736818799773 46.34826440531164, -99.04789571595259 46.34820998843602, -99.04786813946004 46.34093971686323, -99.03727787466725 46.34093907968414))"
91,ND,North Dakota State University,160.0,160.86,North Dakota State University,Commissioner of University and School Lands,RANSOM,134,58,14,NE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-97.94038526105716 46.42028278201591, -97.92989039845955 46.42024717058471, -97.9298600911851 46.427487060200356, -97.92997948235028 46.427487344625554, -97.9404251604248 46.42751299500521, -97.94038526105716 46.42028278201591))"
92,ND,North Dakota State University,160.0,161.03,North Dakota State University,Commissioner of University and School Lands,EMMONS,135,74,2,SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.94775282141259 46.53774139661256, -99.94778214299575 46.53048777366516, -99.94226590249512 46.53047927255869, -99.93731407091475 46.53047208543767, -99.93725743299082 46.53047199651595, -99.93720846042785 46.537725600967455, -99.94775282141259 46.53774139661256))"
93,ND,North Dakota State University,80.0,80.07,North Dakota State University,Commissioner of University and School Lands,MORTON,135,84,6,E2SE4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-101.2839338320449 46.5380722958161, -101.28390822629551 46.53445186531072, -101.2838826518081 46.53083143235787, -101.27863580496944 46.53086999581903, -101.27868627339302 46.53811087558556, -101.2839338320449 46.5380722958161))"
94,ND,North Dakota State University,160.0,160.37,North Dakota State University,Commissioner of University and School Lands,LOGAN,135,73,15,NW4,https://ndgishub.nd.gov/arcgis/rest/services/All_GovtLands_State/MapServer/2,"POLYGON ((-99.84255793917076 46.50855322932459, -99.84242780866566 46.51580561556124, -99.85295714600598 46.51581031684866, -99.85295766537313 46.51576954952629, -99.85304774317024 46.50858558633725, -99.84255793917076 46.50855322932459))"
