,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,county,township,range,section,aliquot,data_source,geometry
845,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,42.46,40.77,subsurface,Itasca,56,22,18,SWNW,,"POLYGON ((485380.16970000044 5242581.1866, 485808.5519000003 5242591.360099999, 485806.78479999956 5242203.6537, 485378.9084999999 5242198.692, 485380.16970000044 5242581.1866))"
846,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,38.95,subsurface,Itasca,56,22,18,NENW,,"POLYGON ((485810.31900000013 5242979.049699999, 486214.35699999984 5242993.555600001, 486211.9243000001 5242600.939300001, 485808.5519000003 5242591.360099999, 485810.31900000013 5242979.049699999))"
847,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,38.88,subsurface,Itasca,56,22,18,SENW,,"POLYGON ((485808.5519000003 5242591.360099999, 486211.9243000001 5242600.939300001, 486209.4916000003 5242208.3236, 485806.78479999956 5242203.6537, 485808.5519000003 5242591.360099999))"
848,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,55.7,56.21,subsurface,Itasca,56,22,1,NWNE,,"POLYGON ((494557.49870000035 5246448.916999999, 494728.73900000006 5246450.386399999, 494730.0815000003 5245884.1304, 494327.40579999983 5245884.3146, 494325.98929999955 5246446.946799999, 494557.49870000035 5246448.916999999))"
849,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,55.3,55.85,subsurface,Itasca,56,22,1,NENW,,"POLYGON ((494145.50040000025 5246445.410700001, 494325.98929999955 5246446.946799999, 494327.40579999983 5245884.3146, 493924.7284000004 5245884.5232, 493923.23900000006 5246443.534700001, 494145.50040000025 5246445.410700001))"
850,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.09,subsurface,Itasca,56,22,1,SENW,,"POLYGON ((493924.7284000004 5245884.5232, 494327.40579999983 5245884.3146, 494328.41970000044 5245481.7238, 493925.80150000006 5245481.857000001, 493924.7284000004 5245884.5232))"
851,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.09,subsurface,Itasca,56,22,1,NESW,,"POLYGON ((493925.80150000006 5245481.857000001, 494328.41970000044 5245481.7238, 494329.43340000045 5245079.080399999, 493926.87509999983 5245079.164899999, 493925.80150000006 5245481.857000001))"
852,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.09,subsurface,Itasca,56,22,1,NWSW,,"POLYGON ((493523.18319999985 5245481.9904, 493925.80150000006 5245481.857000001, 493926.87509999983 5245079.164899999, 493524.3163999999 5245079.2488, 493523.18319999985 5245481.9904))"
853,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,54.77,54.18,subsurface,Itasca,56,22,2,NENE,,"POLYGON ((493126.75960000046 5246437.5097, 493321.50189999957 5246438.484300001, 493520.5011 5246435.4802, 493522.0499999998 5245884.7314, 493125.95129999984 5245880.6675, 493126.75960000046 5246437.5097))"
854,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,54.91,54.48,subsurface,Itasca,56,22,2,NWNE,,"POLYGON ((492915.00370000023 5246436.449999999, 493126.75960000046 5246437.5097, 493125.95129999984 5245880.6675, 492729.84700000007 5245876.6031, 492733.03369999956 5246435.5517, 492915.00370000023 5246436.449999999))"
855,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,55.05,54.69,subsurface,Itasca,56,22,2,NENW,,"POLYGON ((492508.50549999997 5246434.443399999, 492733.03369999956 5246435.5517, 492729.84700000007 5245876.6031, 492333.7312000003 5245872.559900001, 492339.31180000026 5246433.620100001, 492508.50549999997 5246434.443399999))"
856,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.56,subsurface,Itasca,56,22,2,SWNE,,"POLYGON ((492729.84700000007 5245876.6031, 493125.95129999984 5245880.6675, 493125.3662999999 5245477.7907, 492727.5493999999 5245473.5908, 492729.84700000007 5245876.6031))"
857,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.54,subsurface,Itasca,56,22,2,SENE,,"POLYGON ((493125.95129999984 5245880.6675, 493522.0499999998 5245884.7314, 493523.18319999985 5245481.9904, 493125.3662999999 5245477.7907, 493125.95129999984 5245880.6675))"
858,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.72,subsurface,Itasca,56,22,2,NESE,,"POLYGON ((493125.3662999999 5245477.7907, 493523.18319999985 5245481.9904, 493524.3163999999 5245079.2488, 493124.78440000024 5245074.8891, 493125.3662999999 5245477.7907))"
859,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.73,subsurface,Itasca,56,22,2,NWSE,,"POLYGON ((492727.5493999999 5245473.5908, 493125.3662999999 5245477.7907, 493124.78440000024 5245074.8891, 492725.2516999999 5245070.5293000005, 492727.5493999999 5245473.5908))"
860,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.9,subsurface,Itasca,56,22,2,SWSE,,"POLYGON ((492725.2516999999 5245070.5293000005, 493124.78440000024 5245074.8891, 493124.20210000034 5244671.974099999, 492722.9539999999 5244667.467700001, 492725.2516999999 5245070.5293000005))"
861,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,55.63,56.79,subsurface,Itasca,56,22,3,NWNE,,"POLYGON ((491130.0390999997 5246433.580600001, 491285.50879999995 5246432.729900001, 491537.79849999957 5246431.367000001, 491529.75629999954 5245869.134, 491121.9020999996 5245869.7509, 491130.0390999997 5246433.580600001))"
862,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.65,subsurface,Itasca,56,22,3,SWNE,,"POLYGON ((491121.9020999996 5245869.7509, 491529.75629999954 5245869.134, 491523.9905000003 5245466.029999999, 491116.08800000045 5245466.869100001, 491121.9020999996 5245869.7509))"
863,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.67,subsurface,Itasca,56,22,3,SENE,,"POLYGON ((491529.75629999954 5245869.134, 491937.6107999999 5245868.5165, 491931.8929000003 5245465.190400001, 491523.9905000003 5245466.029999999, 491529.75629999954 5245869.134))"
864,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.62,subsurface,Itasca,56,22,3,NWSW,,"POLYGON ((490300.2840999998 5245468.5473, 490708.18599999975 5245467.7083, 490702.32299999986 5245064.994899999, 490294.37310000043 5245066.0572999995, 490300.2840999998 5245468.5473))"
865,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.66,subsurface,Itasca,56,22,3,NWSE,,"POLYGON ((491116.08800000045 5245466.869100001, 491523.9905000003 5245466.029999999, 491518.2237 5245062.8982, 491110.2729000002 5245063.932700001, 491116.08800000045 5245466.869100001))"
866,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,56.23,56.16,subsurface,Itasca,56,22,4,NENW,,"POLYGON ((489250.5175000001 5246430.506200001, 489527.1950000003 5246433.603700001, 489510.4053999996 5245860.0964, 489112.5153999999 5245854.648600001, 489133.5114000002 5246429.204399999, 489250.5175000001 5246430.506200001))"
867,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,37.8,37.56,subsurface,Itasca,56,22,4,SESW,,"POLYGON ((489082.9844000004 5245046.5996, 489486.77969999984 5245053.0668, 489482.0716000004 5244892.246099999, 489424.6300999997 5244831.6493999995, 489421.2061999999 5244648.602700001, 489068.21669999976 5244642.5484, 489082.9844000004 5245046.5996))"
868,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,39.5,40.55,subsurface,Itasca,56,22,4,SESE,,"POLYGON ((489890.57660000026 5245059.5622000005, 490294.37310000043 5245066.0572999995, 490288.4612999996 5244663.5678, 489939.53110000025 5244657.531300001, 489865.83029999956 5244904.341700001, 489843.27770000044 5245058.8013, 489890.57660000026 5245059.5622000005))"
869,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.9,subsurface,Itasca,56,22,4,SWNW,,"POLYGON ((488714.62739999965 5245849.2005, 489112.5153999999 5245854.648600001, 489097.75150000025 5245450.6369, 488696.90940000024 5245444.6664, 488714.62739999965 5245849.2005))"
870,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,39.86,subsurface,Itasca,56,22,4,SENW,,"POLYGON ((489112.5153999999 5245854.648600001, 489510.4053999996 5245860.0964, 489498.59329999983 5245456.6073, 489097.75150000025 5245450.6369, 489112.5153999999 5245854.648600001))"
871,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.15,subsurface,Itasca,56,22,4,NESW,,"POLYGON ((489097.75150000025 5245450.6369, 489498.59329999983 5245456.6073, 489486.77969999984 5245053.0668, 489082.9844000004 5245046.5996, 489097.75150000025 5245450.6369))"
872,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.2,subsurface,Itasca,56,22,4,NWSW,,"POLYGON ((488696.90940000024 5245444.6664, 489097.75150000025 5245450.6369, 489082.9844000004 5245046.5996, 488679.18900000025 5245040.132099999, 488696.90940000024 5245444.6664))"
873,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.75,subsurface,Itasca,56,22,5,SWNE,,"POLYGON ((487899.8152999999 5245850.573999999, 488307.2170000002 5245849.887399999, 488291.0553000001 5245444.883199999, 487885.2011000002 5245445.1, 487899.8152999999 5245850.573999999))"
874,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.71,subsurface,Itasca,56,22,5,SENE,,"POLYGON ((488307.2170000002 5245849.887399999, 488714.62739999965 5245849.2005, 488696.90940000024 5245444.6664, 488291.0553000001 5245444.883199999, 488307.2170000002 5245849.887399999))"
875,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,57.03,58.45,subsurface,Itasca,56,22,5,NWNW,,"POLYGON ((487101.5236999998 5246432.6022, 487231.27240000013 5246430.557600001, 487511.0108000003 5246428.4693, 487492.4331 5245851.2798, 487085.05900000036 5245851.985200001, 487101.5236999998 5246432.6022))"
876,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.53,subsurface,Itasca,56,22,6,NESW,,"POLYGON ((485845.10950000025 5245414.6906, 486253.25370000023 5245424.937999999, 486235.6098999996 5245015.7064, 485823.41170000006 5245004.1, 485845.10950000025 5245414.6906))"
877,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.93,subsurface,Itasca,56,22,6,SESW,,"POLYGON ((485823.41170000006 5245004.1, 486235.6098999996 5245015.7064, 486217.9661999997 5244606.475, 485801.7101999996 5244593.442500001, 485823.41170000006 5245004.1))"
878,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,42.41,43.92,subsurface,Itasca,56,22,7,NWNW,,"POLYGON ((485360.4768000003 5244579.6603999995, 485801.7101999996 5244593.442500001, 485803.8627000004 5244189.8748, 485365.7137000002 5244175.6657, 485360.4768000003 5244579.6603999995))"
879,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,42.43,43.61,subsurface,Itasca,56,22,7,SWNW,,"POLYGON ((485365.7137000002 5244175.6657, 485803.8627000004 5244189.8748, 485806.01489999983 5243786.2917, 485370.95189999975 5243771.671, 485365.7137000002 5244175.6657))"
880,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,42.45,43.31,subsurface,Itasca,56,22,7,NWSW,,"POLYGON ((485370.95189999975 5243771.671, 485806.01489999983 5243786.2917, 485808.1671000002 5243382.6777, 485376.1908 5243367.6764, 485370.95189999975 5243771.671))"
881,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,42.46,43.0,subsurface,Itasca,56,22,7,SWSW,,"POLYGON ((485376.1908 5243367.6764, 485808.1671000002 5243382.6777, 485810.31900000013 5242979.049699999, 485381.4305999996 5242963.6818, 485376.1908 5243367.6764))"
882,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.37,subsurface,Itasca,56,22,7,NENW,,"POLYGON ((485801.7101999996 5244593.442500001, 486217.9661999997 5244606.475, 486217.06400000025 5244203.274700001, 485803.8627000004 5244189.8748, 485801.7101999996 5244593.442500001))"
883,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.31,subsurface,Itasca,56,22,8,SWSE,,"POLYGON ((487838.68560000043 5243426.602499999, 488243.30900000036 5243427.359099999, 488238.1721000001 5243024.836999999, 487832.92360000033 5243024.0801, 487838.68560000043 5243426.602499999))"
884,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.93,subsurface,Itasca,56,22,10,SENE,,"POLYGON ((491505.75820000004 5244254.7248, 491914.19460000005 5244253.5436, 491907.9332999997 5243848.549900001, 491499.05950000044 5243849.6829, 491505.75820000004 5244254.7248))"
885,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.21,subsurface,Itasca,56,22,11,NENW,,"POLYGON ((492321.70469999965 5244662.9889, 492722.9539999999 5244667.467700001, 492718.1924999999 5244262.626700001, 492316.1936999997 5244258.085100001, 492321.70469999965 5244662.9889))"
886,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.21,subsurface,Itasca,56,22,11,NWNW,,"POLYGON ((491920.4550999999 5244658.537599999, 492321.70469999965 5244662.9889, 492316.1936999997 5244258.085100001, 491914.19460000005 5244253.5436, 491920.4550999999 5244658.537599999))"
887,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,30.0,39.19,subsurface,Itasca,57,22,17,SENE,,"POLYGON ((488022.44379999954 5252394.2983, 488424.6924999999 5252400.7411, 488412.68209999986 5252006.997199999, 488012.68340000045 5251997.3807, 488022.44379999954 5252394.2983))"
888,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.14,subsurface,Kanabec,39,25,5,SWNE,,"POLYGON ((462339.5552000003 5083471.614700001, 462751.6568 5083449.124600001, 462759.49619999994 5083044.083799999, 462348.17700000014 5083067.580800001, 462339.5552000003 5083471.614700001))"
889,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.25,subsurface,Kanabec,39,25,5,SENE,,"POLYGON ((462751.6568 5083449.124600001, 463163.7505999999 5083426.6351, 463170.81539999973 5083020.5867, 462759.49619999994 5083044.083799999, 462751.6568 5083449.124600001))"
890,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,38.37,39.67,subsurface,Kanabec,39,25,5,NENE,,"POLYGON ((462744.1699000001 5083835.9353, 463156.9342 5083818.4717999995, 463163.7505999999 5083426.6351, 462751.6568 5083449.124600001, 462744.1699000001 5083835.9353))"
891,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,37.97,39.16,subsurface,Kanabec,39,25,5,NWNE,,"POLYGON ((462331.40809999965 5083853.4266, 462744.1699000001 5083835.9353, 462751.6568 5083449.124600001, 462339.5552000003 5083471.614700001, 462331.40809999965 5083853.4266))"
892,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.96,subsurface,Kanabec,39,25,5,NESW,,"POLYGON ((461936.8448999999 5083091.078299999, 462348.17700000014 5083067.580800001, 462356.7997000003 5082663.512599999, 461946.2542000003 5082688.027000001, 461936.8448999999 5083091.078299999))"
893,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.85,subsurface,Kanabec,39,25,5,NWSW,,"POLYGON ((461525.51300000027 5083114.575999999, 461936.8448999999 5083091.078299999, 461946.2542000003 5082688.027000001, 461535.70940000005 5082712.5415, 461525.51300000027 5083114.575999999))"
894,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.77,subsurface,Kanabec,39,25,5,SWSW,,"POLYGON ((461535.70940000005 5082712.5415, 461946.2542000003 5082688.027000001, 461955.6635999996 5082284.9625, 461545.90770000033 5082310.5076, 461535.70940000005 5082712.5415))"
895,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.88,subsurface,Kanabec,39,25,5,SESW,,"POLYGON ((461946.2542000003 5082688.027000001, 462356.7997000003 5082663.512599999, 462365.42250000034 5082259.4443, 461955.6635999996 5082284.9625, 461946.2542000003 5082688.027000001))"
896,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.17,subsurface,Kanabec,39,25,5,NESE,,"POLYGON ((462759.49619999994 5083044.083799999, 463170.81539999973 5083020.5867, 463177.88159999996 5082614.537900001, 462767.33999999985 5082639.0252, 462759.49619999994 5083044.083799999))"
897,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.06,subsurface,Kanabec,39,25,5,NWSE,,"POLYGON ((462348.17700000014 5083067.580800001, 462759.49619999994 5083044.083799999, 462767.33999999985 5082639.0252, 462356.7997000003 5082663.512599999, 462348.17700000014 5083067.580800001))"
898,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.98,subsurface,Kanabec,39,25,5,SWSE,,"POLYGON ((462356.7997000003 5082663.512599999, 462767.33999999985 5082639.0252, 462775.18429999985 5082233.953299999, 462365.42250000034 5082259.4443, 462356.7997000003 5082663.512599999))"
899,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.09,subsurface,Kanabec,39,25,5,SESE,,"POLYGON ((462767.33999999985 5082639.0252, 463177.88159999996 5082614.537900001, 463184.94909999985 5082208.489600001, 462775.18429999985 5082233.953299999, 462767.33999999985 5082639.0252))"
900,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.79,subsurface,Kanabec,39,25,6,NESW,,"POLYGON ((460308.2229000004 5083175.0951000005, 460713.6113999998 5083154.9407, 460727.44959999993 5082747.8771, 460323.6035000002 5082765.5068, 460308.2229000004 5083175.0951000005))"
901,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.64,subsurface,Kanabec,39,25,6,SESW,,"POLYGON ((460323.6035000002 5082765.5068, 460727.44959999993 5082747.8771, 460741.2878999999 5082340.8135, 460338.98060000036 5082356.0056, 460323.6035000002 5082765.5068))"
902,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,50.96,52.36,subsurface,Kanabec,39,25,6,NWSW,,"POLYGON ((459801.4874999998 5083200.2875, 460308.2229000004 5083175.0951000005, 460323.6035000002 5082765.5068, 459798.6776999999 5082788.422, 459801.4874999998 5083200.2875))"
903,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,52.99,54.2,subsurface,Kanabec,39,25,6,SWSW,,"POLYGON ((459798.6776999999 5082788.422, 460323.6035000002 5082765.5068, 460338.98060000036 5082356.0056, 459795.86840000004 5082376.556399999, 459798.6776999999 5082788.422))"
904,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,54.4,54.68,subsurface,Kanabec,39,25,7,NWNW,,"POLYGON ((459795.86840000004 5082376.556399999, 460338.98060000036 5082356.0056, 460348.7423999999 5081952.497199999, 459793.37239999976 5081974.560799999, 459795.86840000004 5082376.556399999))"
905,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,55.2,55.91,subsurface,Kanabec,39,25,7,SWNW,,"POLYGON ((459793.37239999976 5081974.560799999, 460348.7423999999 5081952.497199999, 460358.50540000014 5081548.9585, 459790.87650000025 5081572.565099999, 459793.37239999976 5081974.560799999))"
906,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.95,subsurface,Kanabec,39,25,8,NENE,,"POLYGON ((462775.18429999985 5082233.953299999, 463184.94909999985 5082208.489600001, 463193.2006000001 5081802.493799999, 462786.06259999983 5081827.922499999, 462775.18429999985 5082233.953299999))"
907,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.94,subsurface,Kanabec,39,25,8,NWNE,,"POLYGON ((462365.42250000034 5082259.4443, 462775.18429999985 5082233.953299999, 462786.06259999983 5081827.922499999, 462378.9254999999 5081853.3507, 462365.42250000034 5082259.4443))"
908,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.68,subsurface,Kanabec,39,25,8,SWNE,,"POLYGON ((462378.9254999999 5081853.3507, 462786.06259999983 5081827.922499999, 462796.9413999999 5081421.8781, 462392.4287999999 5081447.2575, 462378.9254999999 5081853.3507))"
909,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.69,subsurface,Kanabec,39,25,8,SENE,,"POLYGON ((462786.06259999983 5081827.922499999, 463193.2006000001 5081802.493799999, 463201.4534999998 5081396.498500001, 462796.9413999999 5081421.8781, 462786.06259999983 5081827.922499999))"
910,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.93,subsurface,Kanabec,39,25,8,NENW,,"POLYGON ((461955.6635999996 5082284.9625, 462365.42250000034 5082259.4443, 462378.9254999999 5081853.3507, 461971.7915000003 5081878.806, 461955.6635999996 5082284.9625))"
911,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.92,subsurface,Kanabec,39,25,8,NWNW,,"POLYGON ((461545.90770000033 5082310.5076, 461955.6635999996 5082284.9625, 461971.7915000003 5081878.806, 461564.6582000004 5081904.2612, 461545.90770000033 5082310.5076))"
912,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.66,subsurface,Kanabec,39,25,8,SWNW,,"POLYGON ((461564.6582000004 5081904.2612, 461971.7915000003 5081878.806, 461987.92030000035 5081472.636399999, 461583.4116000002 5081498.0154, 461564.6582000004 5081904.2612))"
913,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.67,subsurface,Kanabec,39,25,8,SENW,,"POLYGON ((461971.7915000003 5081878.806, 462378.9254999999 5081853.3507, 462392.4287999999 5081447.2575, 461987.92030000035 5081472.636399999, 461971.7915000003 5081878.806))"
914,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.41,subsurface,Kanabec,39,25,8,NESW,,"POLYGON ((461987.92030000035 5081472.636399999, 462392.4287999999 5081447.2575, 462405.93429999985 5081041.1106, 462004.05090000015 5081066.4398, 461987.92030000035 5081472.636399999))"
915,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.39,subsurface,Kanabec,39,25,8,NWSW,,"POLYGON ((461583.4116000002 5081498.0154, 461987.92030000035 5081472.636399999, 462004.05090000015 5081066.4398, 461602.16779999994 5081091.769099999, 461583.4116000002 5081498.0154))"
916,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.43,subsurface,Kanabec,39,25,8,NESE,,"POLYGON ((462796.9413999999 5081421.8781, 463201.4534999998 5081396.498500001, 463209.70799999963 5080990.502800001, 462807.8205000004 5081015.8068, 462796.9413999999 5081421.8781))"
917,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.42,subsurface,Kanabec,39,25,8,NWSE,,"POLYGON ((462392.4287999999 5081447.2575, 462796.9413999999 5081421.8781, 462807.8205000004 5081015.8068, 462405.93429999985 5081041.1106, 462392.4287999999 5081447.2575))"
918,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.15,subsurface,Kanabec,39,25,8,SWSE,,"POLYGON ((462405.93429999985 5081041.1106, 462807.8205000004 5081015.8068, 462818.70050000027 5080609.7226, 462419.4397 5080634.9636, 462405.93429999985 5081041.1106))"
919,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,40.16,subsurface,Kanabec,39,25,8,SESE,,"POLYGON ((462807.8205000004 5081015.8068, 463209.70799999963 5080990.502800001, 463217.9642000003 5080584.507300001, 462818.70050000027 5080609.7226, 462807.8205000004 5081015.8068))"
920,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.42,subsurface,Kanabec,39,25,9,NENE,,"POLYGON ((464417.97589999996 5082142.4353, 464828.9900000002 5082120.4717, 464828.2422000002 5081711.476399999, 464419.4791000001 5081734.2173999995, 464417.97589999996 5082142.4353))"
921,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.33,subsurface,Kanabec,39,25,9,NWNE,,"POLYGON ((464006.96449999977 5082164.426100001, 464417.97589999996 5082142.4353, 464419.4791000001 5081734.2173999995, 464010.7171 5081756.9583, 464006.96449999977 5082164.426100001))"
922,MN,11 Stat. 166-167 (1857); 11 Stat. 285 (1858),University,Department of Natural Resources,University of Minnesota,40.0,41.1,subsurface,Kanabec,39,25,9,SWNE,,"POLYGON ((464010.7171 5081756.9583, 464419.4791000001 5081734.2173999995, 464420.9824999999 5081325.986, 464014.4698000001 5081349.490599999, 464010.7171 5081756.9583))"
