,state,university,acres,gis_acres,trust_name,managing_agency,county,township,range,section,aliquot,data_source,geometry
355,WI,University of Wisconsin,40.0,38.51,Normal School,Board of Commissioners of Public Lands,Oneida,38N,11E,20,NWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((532576.1951979402 2549621.1516944845, 532993.1177711585 2549650.6898366143, 533014.8904906688 2549275.8235213873, 532593.8881654595 2549254.5489083, 532576.1951979402 2549621.1516944845))"
356,WI,University of Wisconsin,40.0,40.4,Normal School,Board of Commissioners of Public Lands,Iron,43N,03E,20,SWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((451658.8942515268 2591632.9367189994, 452062.1942725405 2591632.412223374, 452080.33109095244 2591228.135296958, 451677.32040355017 2591226.138830212, 451658.8942515268 2591632.9367189994))"
357,WI,University of Wisconsin,40.0,39.88,Normal School,Board of Commissioners of Public Lands,Forest,35N,12E,35,SWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((549680.4323301832 2518195.487214658, 550070.4072945088 2518223.620657603, 550095.6974802222 2517816.614372876, 550095.8217089563 2517814.6717311386, 549708.8572819361 2517778.077671028, 549680.4323301832 2518195.487214658))"
358,WI,University of Wisconsin,40.51,39.87,Normal School,Board of Commissioners of Public Lands,Forest,40N,14E,04,NENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((563068.679130302 2576454.009013033, 563117.5416237367 2576042.287211435, 562726.1430769743 2576016.0894337604, 562704.5430296193 2576202.420428882, 562699.5436371854 2576245.5873037097, 562678.9079112593 2576423.6618542564, 562682.4006749089 2576423.931727981, 562703.7310007283 2576425.3797061965, 562704.568983978 2576425.5276488247, 563068.679130302 2576454.009013033))"
359,WI,University of Wisconsin,42.78,35.98,Normal School,Board of Commissioners of Public Lands,Forest,40N,13E,01,NWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((556593.0968968291 2575939.1121413466, 556928.1809130401 2575966.4461715138, 556977.6441504993 2575544.6250598864, 556627.8919719093 2575517.2109471424, 556593.0968968291 2575939.1121413466))"
360,WI,University of Wisconsin,40.0,38.93,Normal School,Board of Commissioners of Public Lands,Forest,40N,14E,04,NESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((563211.956869871 2575246.6498263567, 562818.2444358709 2575220.4366462, 562772.0522556301 2575619.382333604, 563164.6994185691 2575643.212541809, 563211.956869871 2575246.6498263567))"
361,WI,University of Wisconsin,40.0,42.54,Normal School,Board of Commissioners of Public Lands,Price,40N,03E,06,SWSE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((453571.0717408882 2567394.460354546, 453140.9135290862 2567357.823721286, 453126.6234138884 2567762.049327334, 453544.53841843957 2567798.713190614, 453571.0717408882 2567394.460354546))"
362,WI,University of Wisconsin,40.0,40.01,Normal School,Board of Commissioners of Public Lands,Price,40N,03E,17,SWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((454088.97154518863 2565443.9758666568, 454496.76018101076 2565465.827792013, 454524.61080958374 2565070.1066763303, 454116.68128793617 2565048.652077184, 454088.97154518863 2565443.9758666568))"
363,WI,University of Wisconsin,40.0,36.49,Normal School,Board of Commissioners of Public Lands,Forest,40N,13E,14,SWSE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((556548.7366562649 2571481.7426734422, 556553.2993677345 2571081.8005182305, 556189.2426569185 2571064.453412689, 556175.7304687715 2571465.1172242137, 556548.7366562649 2571481.7426734422))"
364,WI,University of Wisconsin,40.0,38.56,Normal School,Board of Commissioners of Public Lands,Forest,40N,13E,34,NENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((555631.401969765 2567420.285150206, 555231.4325264646 2567391.853630814, 555209.4341909973 2567781.2166081374, 555609.4987986471 2567808.152086636, 555631.401969765 2567420.285150206))"
365,WI,University of Wisconsin,40.0,40.02,Normal School,Board of Commissioners of Public Lands,Forest,39N,13E,04,SENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((553733.2621186321 2565619.129782065, 554134.8530460681 2565651.5570791014, 554166.405083088 2565250.7416581362, 553764.8146625167 2565218.3766561514, 553733.2621186321 2565619.129782065))"
366,WI,University of Wisconsin,40.0,39.59,Normal School,Board of Commissioners of Public Lands,Vilas,39N,10E,08,NENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((522617.6215375797 2562669.3151664403, 522206.0324314848 2562633.3041899703, 522165.2859712209 2563021.321319475, 522576.1219734262 2563053.7270130236, 522617.6215375797 2562669.3151664403))"
367,WI,University of Wisconsin,40.0,39.2,Normal School,Board of Commissioners of Public Lands,Vilas,39N,10E,08,SWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((523028.7368025635 2562705.482333548, 523068.7086684269 2562324.246826892, 522659.1210921379 2562284.89951364, 522617.6215375797 2562669.3151664403, 523028.7368025635 2562705.482333548))"
368,WI,University of Wisconsin,40.0,39.04,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,34,SESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((469547.63947380474 2542378.255650293, 469951.78875793674 2542415.4587118654, 469953.7832442839 2542023.4971410823, 469552.1738295449 2541986.5941732335, 469547.63947380474 2542378.255650293))"
369,WI,University of Wisconsin,40.0,42.6,Normal School,Board of Commissioners of Public Lands,Vilas,39N,10E,15,SESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((526528.5243472754 2560566.705425247, 526611.6144966512 2560568.0644352436, 526647.3314532673 2560568.648586146, 526945.8203107239 2560573.528697114, 526975.453575739 2560164.03107824, 526966.1753199329 2560163.8522523115, 526953.7847824397 2560163.618684273, 526938.6356644204 2560163.3279513046, 526553.3027270824 2560155.992111432, 526545.810582832 2560276.166969168, 526528.5243472754 2560566.705425247))"
370,WI,University of Wisconsin,40.0,42.1,Normal School,Board of Commissioners of Public Lands,Forest,39N,13E,13,NESW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((557858.3872386257 2562259.4754265375, 558293.4306793768 2562316.427394678, 558328.8310712915 2561921.8176362636, 557898.0087904602 2561875.94701493, 557858.3872386257 2562259.4754265375))"
371,WI,University of Wisconsin,40.0,39.63,Normal School,Board of Commissioners of Public Lands,Forest,40N,14E,03,SENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((563515.8773147883 2576081.0356106283, 563914.5743129014 2576117.2377443598, 563959.124875621 2575718.2598501057, 563562.060617084 2575682.094001245, 563515.8773147883 2576081.0356106283))"
372,WI,University of Wisconsin,40.0,39.66,Normal School,Board of Commissioners of Public Lands,Florence,39N,16E,35,NWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((585342.6654354866 2560141.13208644, 585313.1389111582 2560542.6848209137, 585532.6127341801 2560561.148618334, 585710.4572904924 2560577.669111193, 585740.6473587523 2560176.469318202, 585343.2271509061 2560141.165892206, 585342.6654354866 2560141.13208644))"
373,WI,University of Wisconsin,40.0,39.85,Normal School,Board of Commissioners of Public Lands,Oneida,39N,04E,32,NWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((464407.665002987 2552834.5305050216, 464806.63704838825 2552860.5648012105, 464835.15221855737 2552458.397059765, 464435.66561013187 2552432.464838232, 464407.665002987 2552834.5305050216))"
374,WI,University of Wisconsin,40.0,38.5,Normal School,Board of Commissioners of Public Lands,Price,39N,03E,36,NENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((462877.3464807599 2552325.04070054, 462486.6012597499 2552293.195191529, 462480.744097966 2552693.349066225, 462867.06905560184 2552725.5989865563, 462877.3464807599 2552325.04070054))"
375,WI,University of Wisconsin,40.0,39.83,Normal School,Board of Commissioners of Public Lands,Florence,39N,16E,35,SWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((585740.6473587523 2560176.469318202, 585770.920951861 2559773.8945934083, 585372.6256763318 2559739.663629452, 585372.1888799345 2559739.6373413224, 585342.6654354866 2560141.13208644, 585343.2271509061 2560141.165892206, 585740.6473587523 2560176.469318202))"
376,WI,University of Wisconsin,40.0,39.0,Normal School,Board of Commissioners of Public Lands,Price,39N,03E,36,SENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((462877.3464807599 2552325.04070054, 462887.61885317304 2551924.47651755, 462492.4592701492 2551893.037106281, 462486.47843251104 2552294.306265814, 462877.3464807599 2552325.04070054))"
377,WI,University of Wisconsin,39.32,39.18,Normal School,Board of Commissioners of Public Lands,Oneida,39N,04E,31,NWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((463276.6014266106 2551950.623965697, 463296.5801621047 2551550.1403748263, 462895.555425894 2551523.916918001, 462887.61885317304 2551924.47651755, 463276.6014266106 2551950.623965697))"
378,WI,University of Wisconsin,53.85,54.13,Normal School,Board of Commissioners of Public Lands,Florence,39N,16E,31,SWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((579397.957394815 2558911.052119178, 579431.5046895451 2558510.412464661, 578874.6949672165 2558475.8606522894, 578858.4081817649 2558870.9801172307, 578858.5955516913 2558870.9914269, 579397.957394815 2558911.052119178))"
379,WI,University of Wisconsin,22.76,38.97,Normal School,Board of Commissioners of Public Lands,Oneida,38N,10E,04,NWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((525191.8790106315 2555161.403861672, 525218.7812226876 2554767.668405482, 524815.3019770049 2554760.817921702, 524784.5934916019 2555143.3293311214, 525191.8790106315 2555161.403861672))"
380,WI,University of Wisconsin,40.0,38.96,Normal School,Board of Commissioners of Public Lands,Price,39N,02W,36,NESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((422946.84545166534 2548640.3136163605, 423345.05765633535 2548652.2734094616, 423358.72058905783 2548257.6053404226, 422961.3524446693 2548243.2135169967, 422946.84545166534 2548640.3136163605))"
381,WI,University of Wisconsin,38.49,38.75,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,06,NWNE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((464118.63381979853 2551200.6922238003, 464133.0817139513 2550804.925069107, 463732.9242705123 2550789.545988878, 463717.59902976494 2551175.136877645, 464118.63381979853 2551200.6922238003))"
382,WI,University of Wisconsin,37.67,37.79,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,06,NENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((463717.59902976494 2551175.136877645, 463732.9242705123 2550789.545988878, 463332.01522870717 2550774.007498099, 463316.56009382143 2551149.6298480122, 463717.59902976494 2551175.136877645))"
383,WI,University of Wisconsin,40.43,40.46,Normal School,Board of Commissioners of Public Lands,Oneida,38N,04E,03,NWNW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((468150.1754726361 2551050.476413871, 467748.08001124964 2551025.4490105133, 467727.8917129153 2551431.540118639, 468128.91253271146 2551457.3132938663, 468150.1754726361 2551050.476413871))"
384,WI,University of Wisconsin,40.0,38.61,Normal School,Board of Commissioners of Public Lands,Price,39N,02W,35,SESW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((420570.1689717273 2548159.7759234877, 420961.7564751833 2548171.6507178545, 420976.73218969046 2547766.5366906147, 420596.27064276696 2547756.6183889797, 420570.1689717273 2548159.7759234877))"
385,WI,University of Wisconsin,40.35,39.26,Normal School,Board of Commissioners of Public Lands,Forest,38N,13E,05,NENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((553219.5465542736 2556475.2134336075, 553252.0149262246 2556088.6436460176, 552849.2029171451 2556053.0238439436, 552816.6439757214 2556450.442583696, 553219.5465542736 2556475.2134336075))"
386,WI,University of Wisconsin,42.1,42.72,Normal School,Board of Commissioners of Public Lands,Sawyer,38N,04W,01,NENE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((404256.8831041837 2547060.4760660385, 404276.1189944835 2546646.2314416403, 403873.7250981627 2546603.9482557853, 403853.5613249362 2547045.2501941626, 404256.8831041837 2547060.4760660385))"
387,WI,University of Wisconsin,40.0,40.02,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,08,SWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((562192.1701065042 2544716.1476743524, 562594.086670555 2544747.6656970168, 562622.0611479315 2544347.1668700892, 562219.0607831945 2544316.020766569, 562192.1701065042 2544716.1476743524))"
388,WI,University of Wisconsin,40.0,39.93,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,07,SESW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((560987.6528209719 2544628.0917549534, 561389.2217878536 2544657.096926224, 561416.1831866961 2544256.9736337606, 561014.5862696833 2544227.465626139, 560987.6528209719 2544628.0917549534))"
389,WI,University of Wisconsin,39.11,39.0,Normal School,Board of Commissioners of Public Lands,Vilas,43N,09E,33,NWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((511665.94799447194 2592698.841201262, 511684.67121410184 2592367.210394046, 511284.6486839275 2592336.158108843, 511276.8496285934 2592465.4866190283, 511272.38614466484 2592540.815011933, 511271.39997613296 2592555.8576920033, 511260.1080406383 2592743.107004883, 511516.4676163662 2592763.4892911687, 511527.7657019767 2592755.8748026527, 511527.8654595867 2592755.807657, 511529.5590387699 2592754.750370186, 511531.3184502652 2592753.805704, 511531.36713961983 2592753.7816110677, 511570.75404932216 2592734.351155943, 511571.8273049933 2592733.8473494886, 511618.83780445845 2592712.880606548, 511619.53352019243 2592712.5804889775, 511621.4017759927 2592711.872749953, 511622.7229102312 2592711.454229033, 511665.94799447194 2592698.841201262))"
390,WI,University of Wisconsin,40.0,38.75,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,17,NENW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((563024.9365779815 2544378.3012611587, 563049.4385758747 2543988.4799603187, 562649.3728028414 2543959.644475147, 562622.0611479315 2544347.1668700892, 563024.9365779815 2544378.3012611587))"
391,WI,University of Wisconsin,40.0,40.01,Normal School,Board of Commissioners of Public Lands,Forest,37N,14E,08,NESE,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((563367.9221168975 2545211.623850532, 563768.7509389584 2545243.5639108727, 563799.7035927319 2544842.3123130794, 563397.8534149196 2544810.748015932, 563367.9221168975 2545211.623850532))"
392,WI,University of Wisconsin,39.2,36.76,Normal School,Board of Commissioners of Public Lands,Oneida,38N,10E,16,NWSW,https://bcpl.wisconsin.gov/bcpl.wisconsin.gov%20Shared%20Documents/Maps/BCPLPropertyBoundariesShapefile.zip,"POLYGON ((524700.1299717686 2551118.871484004, 524707.857483018 2550847.851036417, 524702.1292797924 2550868.470114855, 524665.3897073154 2550858.2870885027, 524701.0881705318 2550729.8583930847, 524704.7161294873 2550732.338499339, 524708.6155318843 2550734.366664869, 524712.7301674916 2550735.913653555, 524711.5827070961 2550717.2307707053, 524334.2023789687 2550728.7920234487, 524311.2648138573 2551122.677260331, 524700.1299717686 2551118.871484004))"
