,state,state_enabling_act,trust_name,managing_agency,university,acres,gis_acres,rights_type,meridian,township,range,aliquot,geometry
748,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.01,subsurface,5,118N,73W,NESE,"POLYGON ((-11091231.0159 5624187.4432, -11091799.1505 5624188.484999999, -11091799.4357 5624758.868600003, -11091231.1249 5624757.660499997, -11091231.0159 5624187.4432))"
749,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,36.54,36.54,subsurface,5,118N,73W,NWNW,"POLYGON ((-11098006.266 5625332.095399998, -11098005.2094 5625902.1592999995, -11097487.8797 5625903.1428999975, -11097485.1362 5625332.952200003, -11098006.266 5625332.095399998))"
750,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.05,surface+subsurface,5,118N,73W,NESE,"POLYGON ((-11093503.7583 5624191.4663999975, -11094071.9052 5624192.1450999975, -11094072.9203 5624762.9714, -11093504.5073 5624762.266199999, -11093503.7583 5624191.4663999975))"
751,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.02,subsurface,5,118N,73W,NWSE,"POLYGON ((-11091799.1505 5624188.484999999, -11092367.282 5624189.491899997, -11092367.7434 5624760.037600003, -11091799.4357 5624758.868600003, -11091799.1505 5624188.484999999))"
752,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.06,surface+subsurface,5,118N,73W,NESW,"POLYGON ((-11087820.9871 5624181.2575, -11088389.9937 5624182.749899998, -11088390.4737 5624752.9969, -11087821.4826 5624751.447400004, -11087820.9871 5624181.2575))"
753,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.06,surface+subsurface,5,118N,73W,NWSW,"POLYGON ((-11088389.9937 5624182.749899998, -11088959.0003 5624184.207500003, -11088959.4679 5624754.506999999, -11088390.4737 5624752.9969, -11088389.9937 5624182.749899998))"
754,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.04,subsurface,5,118N,73W,SWSE,"POLYGON ((-11094070.887 5623621.341700003, -11094638.7649 5623621.980999999, -11094640.049 5624192.793300003, -11094071.9052 5624192.1450999975, -11094070.887 5623621.341700003))"
755,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.0,subsurface,5,118N,73W,SESE,"POLYGON ((-11096341.8605 5623622.875100002, -11096344.0415 5624193.5304000005, -11095776.3429 5624194.0458, -11095774.5207 5623623.259499997, -11096341.8605 5623622.875100002))"
756,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.04,subsurface,5,118N,73W,SWSW,"POLYGON ((-11095206.6428 5623622.620200001, -11095774.5207 5623623.259499997, -11095776.3429 5624194.0458, -11095208.1959 5624193.437200002, -11095206.6428 5623622.620200001))"
757,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.99,subsurface,5,118N,73W,SWSE,"POLYGON ((-11096909.2004 5623622.486500002, -11096911.7399 5624192.9802, -11096344.0415 5624193.5304000005, -11096341.8605 5623622.875100002, -11096909.2004 5623622.486500002))"
758,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.0,subsurface,5,118N,73W,SESE,"POLYGON ((-11091230.9101 5623617.262100004, -11091798.8621 5623618.124200001, -11091799.1505 5624188.484999999, -11091231.0159 5624187.4432, -11091230.9101 5623617.262100004))"
759,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.01,subsurface,5,118N,73W,SWSE,"POLYGON ((-11091798.8621 5623618.124200001, -11092366.8174 5623618.982199997, -11092367.282 5624189.491899997, -11091799.1505 5624188.484999999, -11091798.8621 5623618.124200001))"
760,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.07,surface+subsurface,5,118N,73W,SWSW,"POLYGON ((-11088389.5138 5623612.526100002, -11088958.5326 5623613.943899997, -11088959.0003 5624184.207500003, -11088389.9937 5624182.749899998, -11088389.5138 5623612.526100002))"
761,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.05,surface+subsurface,5,118N,73W,NWSE,"POLYGON ((-11094071.9052 5624192.1450999975, -11094640.049 5624192.793300003, -11094641.3363 5624763.637400001, -11094072.9203 5624762.9714, -11094071.9052 5624192.1450999975))"
762,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.06,surface+subsurface,5,118N,73W,SESW,"POLYGON ((-11087820.4916 5623611.1039, -11088389.5138 5623612.526100002, -11088389.9937 5624182.749899998, -11087820.9871 5624181.2575, -11087820.4916 5623611.1039))"
763,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.98,subsurface,5,118N,73W,NENW,"POLYGON ((-11094638.2507 5623051.8478000015, -11095206.1658 5623052.714299999, -11095206.6428 5623622.620200001, -11094638.7649 5623621.980999999, -11094638.2507 5623051.8478000015))"
764,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.98,surface+subsurface,5,118N,73W,NENW,"POLYGON ((-11097477.1981 5623052.046999998, -11097476.9082 5623622.294699997, -11096909.2004 5623622.486500002, -11096909.3541 5623052.488300003, -11097477.1981 5623052.046999998))"
765,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.03,subsurface,5,118N,73W,NWNW,"POLYGON ((-11092934.3574 5623049.3576000035, -11093502.4208 5623050.0798999965, -11093503.0091 5623620.702500001, -11092934.9118 5623619.840300001, -11092934.3574 5623049.3576000035))"
766,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,37.52,37.52,surface+subsurface,5,118N,73W,NWNW,"POLYGON ((-11098009.9175 5623051.596600004, -11098009.4392 5623622.124300003, -11097476.9082 5623622.294699997, -11097477.1981 5623052.046999998, -11098009.9175 5623051.596600004))"
767,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.0,surface+subsurface,5,118N,73W,NENE,"POLYGON ((-11091230.3805 5623047.0424000025, -11091798.3358 5623047.8389, -11091798.8621 5623618.124200001, -11091230.9101 5623617.262100004, -11091230.3805 5623047.0424000025))"
768,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.01,surface+subsurface,5,118N,73W,NWNE,"POLYGON ((-11091798.3358 5623047.8389, -11092366.2939 5623048.5961000025, -11092366.8174 5623618.982199997, -11091798.8621 5623618.124200001, -11091798.3358 5623047.8389))"
769,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.02,surface+subsurface,5,118N,73W,NENW,"POLYGON ((-11092366.2939 5623048.5961000025, -11092934.3574 5623049.3576000035, -11092934.9118 5623619.840300001, -11092366.8174 5623618.982199997, -11092366.2939 5623048.5961000025))"
770,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.01,surface+subsurface,5,118N,73W,NENE,"POLYGON ((-11088958.1206 5623043.6071000025, -11089526.1872 5623044.504299998, -11089526.627 5623614.771300003, -11088958.5326 5623613.943899997, -11088958.1206 5623043.6071000025))"
771,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.01,surface+subsurface,5,118N,73W,NENW,"POLYGON ((-11090094.2506 5623045.362000003, -11090662.314 5623046.219800003, -11090662.8156 5623616.434699997, -11090094.7212 5623615.603, -11090094.2506 5623045.362000003))"
772,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.01,surface+subsurface,5,118N,73W,NWNW,"POLYGON ((-11090662.314 5623046.219800003, -11091230.3805 5623047.0424000025, -11091230.9101 5623617.262100004, -11090662.8156 5623616.434699997, -11090662.314 5623046.219800003))"
773,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.01,surface+subsurface,5,118N,73W,NWNE,"POLYGON ((-11089526.1872 5623044.504299998, -11090094.2506 5623045.362000003, -11090094.7212 5623615.603, -11089526.627 5623614.771300003, -11089526.1872 5623044.504299998))"
774,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.97,subsurface,5,118N,73W,SWNW,"POLYGON ((-11095205.6888 5622482.822499998, -11095773.6408 5622483.859399997, -11095774.0808 5623053.5414, -11095206.1658 5623052.714299999, -11095205.6888 5622482.822499998))"
775,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.04,subsurface,5,118N,73W,SESW,"POLYGON ((-11094638.7649 5623621.980999999, -11095206.6428 5623622.620200001, -11095208.1959 5624193.437200002, -11094640.049 5624192.793300003, -11094638.7649 5623621.980999999))"
776,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,37.53,37.54,surface+subsurface,5,118N,73W,SWNW,"POLYGON ((-11098010.396 5622481.100599997, -11098009.9175 5623051.596600004, -11097477.1981 5623052.046999998, -11097477.491 5622481.809100002, -11098010.396 5622481.100599997))"
777,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.99,surface+subsurface,5,118N,73W,SENW,"POLYGON ((-11094637.7366 5622481.750699997, -11095205.6888 5622482.822499998, -11095206.1658 5623052.714299999, -11094638.2507 5623051.8478000015, -11094637.7366 5622481.750699997))"
778,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.04,subsurface,5,118N,73W,SESE,"POLYGON ((-11093503.0091 5623620.702500001, -11094070.887 5623621.341700003, -11094071.9052 5624192.1450999975, -11093503.7583 5624191.4663999975, -11093503.0091 5623620.702500001))"
779,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.02,surface+subsurface,5,118N,73W,SENE,"POLYGON ((-11093501.8325 5622479.493299998, -11094069.7846 5622480.6395, -11094070.3359 5623050.981299996, -11093502.4208 5623050.0798999965, -11093501.8325 5622479.493299998))"
780,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.03,subsurface,5,118N,73W,SWNW,"POLYGON ((-11092933.8 5622478.889300004, -11093501.8325 5622479.493299998, -11093502.4208 5623050.0798999965, -11092934.3574 5623049.3576000035, -11092933.8 5622478.889300004))"
781,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.99,surface+subsurface,5,118N,73W,SENW,"POLYGON ((-11097477.491 5622481.809100002, -11097477.1981 5623052.046999998, -11096909.3541 5623052.488300003, -11096909.5111 5622482.5304000005, -11097477.491 5622481.809100002))"
782,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.0,surface+subsurface,5,118N,73W,SWNE,"POLYGON ((-11094069.7846 5622480.6395, -11094637.7366 5622481.750699997, -11094638.2507 5623051.8478000015, -11094070.3359 5623050.981299996, -11094069.7846 5622480.6395))"
783,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.02,subsurface,5,118N,73W,SENW,"POLYGON ((-11092365.7705 5622478.246100001, -11092933.8 5622478.889300004, -11092934.3574 5623049.3576000035, -11092366.2939 5623048.5961000025, -11092365.7705 5622478.246100001))"
784,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.01,subsurface,5,118N,73W,SWNW,"POLYGON ((-11090661.8154 5622476.023500003, -11091229.8511 5622476.854599997, -11091230.3805 5623047.0424000025, -11090662.314 5623046.219800003, -11090661.8154 5622476.023500003))"
785,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.01,subsurface,5,118N,73W,SWNE,"POLYGON ((-11089525.7443 5622474.251599997, -11090093.7799 5622475.157200001, -11090094.2506 5623045.362000003, -11089526.1872 5623044.504299998, -11089525.7443 5622474.251599997))"
786,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.01,subsurface,5,118N,73W,SWNE,"POLYGON ((-11091797.8092 5622477.5678, -11092365.7705 5622478.246100001, -11092366.2939 5623048.5961000025, -11091798.3358 5623047.8389, -11091797.8092 5622477.5678))"
787,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.0,subsurface,5,118N,73W,SENE,"POLYGON ((-11091229.8511 5622476.854599997, -11091797.8092 5622477.5678, -11091798.3358 5623047.8389, -11091230.3805 5623047.0424000025, -11091229.8511 5622476.854599997))"
788,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.01,subsurface,5,118N,73W,SENW,"POLYGON ((-11090093.7799 5622475.157200001, -11090661.8154 5622476.023500003, -11090662.314 5623046.219800003, -11090094.2506 5623045.362000003, -11090093.7799 5622475.157200001))"
789,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,40.01,subsurface,5,118N,73W,SENE,"POLYGON ((-11088957.7117 5622473.310800001, -11089525.7443 5622474.251599997, -11089526.1872 5623044.504299998, -11088958.1206 5623043.6071000025, -11088957.7117 5622473.310800001))"
790,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.98,subsurface,5,118N,73W,NESE,"POLYGON ((-11096341.4344 5621913.465599999, -11096341.5743 5622483.212300003, -11095773.6408 5622483.859399997, -11095773.2009 5621914.213299997, -11096341.4344 5621913.465599999))"
791,SD,"25 Stat. 676-684, esp. 679-81 (1889)",South Dakota State University,Commissioner of School and Public Lands,South Dakota State University,40.0,39.99,subsurface,5,118N,73W,NWSE,"POLYGON ((-11096909.6647 5621912.678599998, -11096909.5111 5622482.5304000005, -11096341.5743 5622483.212300003, -11096341.4344 5621913.465599999, -11096909.6647 5621912.678599998))"
