,state,university,acres,gis_acres,trust_name,managing_agency,county,township,range,section,data_source,geometry
62,MN,University of Minnesota,40.0,39.72,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,15,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((445886.66199999955 5089735.7623, 446288.2934999997 5089728.625600001, 446280.1690999996 5089327.981000001, 445877.72530000005 5089337.693499999, 445886.66199999955 5089735.7623))"
63,MN,University of Minnesota,40.0,40.01,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,17,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((443474.48620000016 5090628.1533, 443876.49650000036 5090607.9311, 443873.4977000002 5090205.9383000005, 443470.6129999999 5090226.499500001, 443474.48620000016 5090628.1533))"
64,MN,University of Minnesota,40.0,39.98,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,17,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((443072.47780000046 5090648.4014, 443474.48620000016 5090628.1533, 443470.6129999999 5090226.499500001, 443067.7290000003 5090247.0605, 443072.47780000046 5090648.4014))"
65,MN,University of Minnesota,40.0,40.07,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,17,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((443067.7290000003 5090247.0605, 443470.6129999999 5090226.499500001, 443466.7399000004 5089824.832800001, 443062.98039999977 5089845.7194, 443067.7290000003 5090247.0605))"
66,MN,University of Minnesota,40.0,39.95,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,17,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((442670.47169999965 5090668.676000001, 443072.47780000046 5090648.4014, 443067.7290000003 5090247.0605, 442664.8485000003 5090267.647500001, 442670.47169999965 5090668.676000001))"
67,MN,University of Minnesota,40.0,39.93,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,17,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((442268.4676999999 5090688.976500001, 442670.47169999965 5090668.676000001, 442664.8485000003 5090267.647500001, 442261.9689999996 5090288.233999999, 442268.4676999999 5090688.976500001))"
68,MN,University of Minnesota,56.57,56.74,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,9,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((444679.5521 5092349.854800001, 444983.75820000004 5092345.577099999, 445084.5724999998 5092344.166099999, 445088.40610000025 5091813.694, 445088.7008999996 5091772.9076000005, 444683.0069000004 5091788.754899999, 444682.50459999964 5091870.3145, 444679.5521 5092349.854800001))"
69,MN,University of Minnesota,40.0,40.69,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,9,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((444277.33299999963 5091804.601399999, 444683.0069000004 5091788.754899999, 444685.5067999996 5091382.8061999995, 444279.39169999957 5091399.540899999, 444277.33299999963 5091804.601399999))"
70,MN,University of Minnesota,55.63,55.73,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,9,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((444274.53309999965 5092355.5702, 444575.00100000016 5092351.324999999, 444679.5521 5092349.854800001, 444682.50459999964 5091870.3145, 444683.0069000004 5091788.754899999, 444277.33299999963 5091804.601399999, 444277.12569999974 5091845.3837, 444274.53309999965 5092355.5702))"
71,MN,University of Minnesota,40.0,40.39,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,11,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((447107.9441999998 5091734.377599999, 447513.23110000044 5091726.9101, 447511.7586000003 5091323.3825, 447106.8136 5091331.531099999, 447107.9441999998 5091734.377599999))"
72,MN,University of Minnesota,40.0,40.46,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,11,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((447513.23110000044 5091726.9101, 447918.52130000014 5091719.4427000005, 447916.70330000017 5091315.2338, 447511.7586000003 5091323.3825, 447513.23110000044 5091726.9101))"
73,MN,University of Minnesota,55.39,56.44,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,11,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((447515.29009999987 5092291.036800001, 447880.1710000001 5092281.969699999, 447921.0471999999 5092280.956700001, 447918.88019999955 5091799.232999999, 447918.52130000014 5091719.4427000005, 447513.23110000044 5091726.9101, 447513.3766999999 5091766.8024, 447515.29009999987 5092291.036800001))"
74,MN,University of Minnesota,55.81,56.87,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,11,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((447109.54559999984 5092304.8081, 447471.9715 5092292.1132, 447515.29009999987 5092291.036800001, 447513.3766999999 5091766.8024, 447513.23110000044 5091726.9101, 447107.9441999998 5091734.377599999, 447109.54559999984 5092304.8081))"
75,MN,University of Minnesota,40.0,40.01,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,17,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((442261.9689999996 5090288.233999999, 442664.8485000003 5090267.647500001, 442659.22559999954 5089866.605699999, 442255.47020000033 5089887.492000001, 442261.9689999996 5090288.233999999))"
76,MN,University of Minnesota,40.0,40.04,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,17,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((442664.8485000003 5090267.647500001, 443067.7290000003 5090247.0605, 443062.98039999977 5089845.7194, 442659.22559999954 5089866.605699999, 442664.8485000003 5090267.647500001))"
77,MN,University of Minnesota,40.0,40.46,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,18,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((441860.6216000002 5090697.316400001, 442268.4676999999 5090688.976500001, 442261.9689999996 5090288.233999999, 441853.92590000015 5090296.2049, 441860.6216000002 5090697.316400001))"
78,MN,University of Minnesota,40.0,40.5,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,18,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((441452.77639999986 5090705.6832, 441860.6216000002 5090697.316400001, 441853.92590000015 5090296.2049, 441445.88320000004 5090304.1757, 441452.77639999986 5090705.6832))"
79,MN,University of Minnesota,40.0,40.52,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,18,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((441445.88320000004 5090304.1757, 441853.92590000015 5090296.2049, 441847.23060000036 5089895.080499999, 441438.9902999997 5089902.6687, 441445.88320000004 5090304.1757))"
80,MN,University of Minnesota,40.0,40.48,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,18,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((441853.92590000015 5090296.2049, 442261.9689999996 5090288.233999999, 442255.47020000033 5089887.492000001, 441847.23060000036 5089895.080499999, 441853.92590000015 5090296.2049))"
81,MN,University of Minnesota,40.0,40.54,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,18,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((441044.9315999998 5090714.0767, 441452.77639999986 5090705.6832, 441445.88320000004 5090304.1757, 441037.8459999999 5090312.1819, 441044.9315999998 5090714.0767))"
82,MN,University of Minnesota,40.0,40.56,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,18,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((441037.8459999999 5090312.1819, 441445.88320000004 5090304.1757, 441438.9902999997 5089902.6687, 441030.75989999995 5089910.2568, 441037.8459999999 5090312.1819))"
83,MN,University of Minnesota,56.01,56.83,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,18,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((440467.42459999956 5090726.008400001, 441044.9315999998 5090714.0767, 441037.8459999999 5090312.1819, 440472.92349999957 5090323.265699999, 440467.42459999956 5090726.008400001))"
84,MN,University of Minnesota,54.75,55.58,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,18,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((440472.92349999957 5090323.265699999, 441037.8459999999 5090312.1819, 441030.75989999995 5089910.2568, 440478.4238999998 5089920.5228, 440472.92349999957 5090323.265699999))"
85,MN,University of Minnesota,40.0,40.21,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,7,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((441449.57490000036 5091907.5779, 441853.9720999999 5091904.825300001, 441856.1882999996 5091502.3171999995, 441450.64169999957 5091506.9267, 441449.57490000036 5091907.5779))"
86,MN,University of Minnesota,40.0,40.4,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,7,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((441853.9720999999 5091904.825300001, 442258.3699000003 5091902.072699999, 442261.7348999996 5091497.7074, 441856.1882999996 5091502.3171999995, 441853.9720999999 5091904.825300001))"
87,MN,University of Minnesota,46.45,47.29,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,7,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((441851.3519000001 5092380.6932, 442146.45990000013 5092375.948100001, 442254.46169999987 5092371.9453, 442258.3699000003 5091902.072699999, 441853.9720999999 5091904.825300001, 441853.8844999997 5091920.7436999995, 441851.3519000001 5092380.6932))"
88,MN,University of Minnesota,46.39,47.69,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,7,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((441448.2977 5092387.1932, 441744.1997999996 5092382.416099999, 441851.3519000001 5092380.6932, 441853.8844999997 5091920.7436999995, 441853.9720999999 5091904.825300001, 441449.57490000036 5091907.5779, 441449.49010000005 5091939.4101, 441448.2977 5092387.1932))"
89,MN,University of Minnesota,40.0,40.0,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,7,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((441045.3788999999 5091910.3291, 441449.57490000036 5091907.5779, 441450.64169999957 5091506.9267, 441045.4678999996 5091511.5318, 441045.3788999999 5091910.3291))"
90,MN,University of Minnesota,46.33,48.06,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,7,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((441045.27139999997 5092393.7191, 441341.9400000004 5092388.9102, 441448.2977 5092387.1932, 441449.49010000005 5091939.4101, 441449.57490000036 5091907.5779, 441045.3788999999 5091910.3291, 441045.37459999975 5091929.391100001, 441045.27139999997 5092393.7191))"
91,MN,University of Minnesota,69.65,72.74,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,7,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((440537.42140000034 5092401.9771, 440939.6805999996 5092395.4307, 441045.27139999997 5092393.7191, 441045.37459999975 5091929.391100001, 441045.3788999999 5091910.3291, 440442.1467000004 5091914.4351, 440432.41899999976 5092371.979499999, 440537.42140000034 5092401.9771))"
92,MN,University of Minnesota,59.14,58.87,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,7,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((440442.1467000004 5091914.4351, 441045.3788999999 5091910.3291, 441045.4678999996 5091511.5318, 440450.57100000046 5091518.293, 440442.1467000004 5091914.4351))"
93,MN,University of Minnesota,40.0,40.11,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,7,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((441045.4678999996 5091511.5318, 441450.64169999957 5091506.9267, 441451.70889999997 5091106.3049, 441045.19959999993 5091112.7936, 441045.4678999996 5091511.5318))"
94,MN,University of Minnesota,40.0,40.24,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,7,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((441045.19959999993 5091112.7936, 441451.70889999997 5091106.3049, 441452.77639999986 5090705.6832, 441044.9315999998 5090714.0767, 441045.19959999993 5091112.7936))"
95,MN,University of Minnesota,40.0,40.51,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,25,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((449454.1157999998 5087226.267000001, 449861.87409999967 5087216.5177, 449846.0027999999 5086814.2389, 449439.36849999987 5086824.6754, 449454.1157999998 5087226.267000001))"
96,MN,University of Minnesota,40.0,40.4,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,25,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((449439.36849999987 5086824.6754, 449846.0027999999 5086814.2389, 449830.13129999954 5086411.946799999, 449424.62129999977 5086423.0844, 449439.36849999987 5086824.6754))"
97,MN,University of Minnesota,40.0,40.44,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,25,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((449046.35840000026 5087236.0428, 449454.1157999998 5087226.267000001, 449439.36849999987 5086824.6754, 449032.7368000001 5086835.138900001, 449046.35840000026 5087236.0428))"
98,MN,University of Minnesota,40.0,40.33,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,25,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((449032.7368000001 5086835.138900001, 449439.36849999987 5086824.6754, 449424.62129999977 5086423.0844, 449019.11479999963 5086434.2217, 449032.7368000001 5086835.138900001))"
99,MN,University of Minnesota,58.14,58.03,Trust Fund: University (University Trust),Department of Natural Resources,Mille Lacs,40,27,7,https://resources.gisdata.mn.gov/pub/gdrs/data/pub/us_mn_state_dnr/plan_stateland_dnrcounty/shp_plan_stateland_dnrcounty.zip,"POLYGON ((440450.57100000046 5091518.293, 441045.4678999996 5091511.5318, 441045.19959999993 5091112.7936, 440458.99679999985 5091122.1504999995, 440450.57100000046 5091518.293))"
